reaction_id,family,source,smiles_r,smiles_p,delta_Ea,charge,multiplicity,n_heavy_atoms,quartile,path_r,path_p,path_ts
dipolar_002782,dipolar,stuyver,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([O:13][CH3:14])([C:15]([F:16])([F:17])[F:18])[CH2:19][CH2:20][CH2:21][CH2:22]1.[CH3:23][NH:24][C:25](=[O:26])[c:27]1[nH+:28][c-:29]([C:30]#[N:31])[c:32](=[O:33])[o:34]1,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]2=[C:11]([C:12]([O:13][CH3:14])([C:15]([F:16])([F:17])[F:18])[CH2:19][CH2:20][CH2:21][CH2:22]1)[C:27]1([C:25]([NH:24][CH3:23])=[O:26])[NH:28][C:29]2([C:30]#[N:31])[C:32](=[O:33])[O:34]1,25.655106151460128,0,1,34,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2782/r0_C6H5N3O3_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2782/p0_C20F3H22N3O8.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2782/TS_ts_guess_4Pxn8T_template_4-13_6-12.xyz
dipolar_002784,dipolar,stuyver,[CH3:13][O:14][C:15](=[O:16])[C:17](=[NH+:18][C-:19]([CH3:20])[C:21](=[O:22])[O:23][CH3:24])[C:25]([CH3:26])=[O:27].[N:1]#[C:2][CH:3]1[C:4]#[C:5][C:6]([Br:7])([Br:8])[CH2:9][CH2:10][CH2:11][CH2:12]1,[N:1]#[C:2][CH:3]1[C:4]2=[C:5]([C:6]([Br:7])([Br:8])[CH2:9][CH2:10][CH2:11][CH2:12]1)[C:19]([CH3:20])([C:21](=[O:22])[O:23][CH3:24])[NH:18][C:17]2([C:15]([O:14][CH3:13])=[O:16])[C:25]([CH3:26])=[O:27],18.37247662212701,0,1,27,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2784/r0_C9H13NO5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2784/p0_Br2C18H22N2O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2784/TS_ts_guess_oRdcbb_template_4-16_7-15.xyz
dipolar_002792,dipolar,stuyver,[CH3:14][CH-:15][N+:16]([CH3:17])=[C:18]([C:19]([CH3:20])=[O:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1.[CH3:1][O:2][C:3]1([CH3:4])[C:5]#[C:6][C:7]([Br:8])([Br:9])[CH2:10][CH2:11][CH2:12][CH2:13]1,[CH3:1][O:2][C:3]1([CH3:4])[C:5]2=[C:6]([C:7]([Br:8])([Br:9])[CH2:10][CH2:11][CH2:12][CH2:13]1)[C:18]([C:19]([CH3:20])=[O:21])([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[N:16]([CH3:17])[CH:15]2[CH3:14],23.25970942909309,0,1,27,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2792/r0_Br2C10H14O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2792/p0_Br2C22H29NO2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2792/TS_ts_guess_nWYTj6_template_11-17_12-13.xyz
dipolar_002797,dipolar,stuyver,[CH3:17][NH:18][C:19](=[O:20])[C:21]([CH3:22])=[NH+:23][C-:24]([C:25](=[O:26])[NH:27][CH3:28])[C:29](=[O:30])[O:31][CH3:32].[Cl:1][C:2]1([Cl:3])[C:4]#[C:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14][CH2:15][CH2:16]1,[Cl:1][C:2]1([Cl:3])[C:4]2=[C:5]([CH:6]([c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)[CH2:13][CH2:14][CH2:15][CH2:16]1)[C:24]([C:25](=[O:26])[NH:27][CH3:28])([C:29](=[O:30])[O:31][CH3:32])[NH:23][C:21]2([C:19]([NH:18][CH3:17])=[O:20])[CH3:22],13.512083407064418,0,1,32,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2797/r0_C9H15N3O4_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2797/p0_C23Cl2H29N3O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2797/TS_ts_guess_FevA7J_template_4-17_7-16.xyz
dipolar_002799,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]#[C:11][C:12]([Cl:13])([C:14](=[O:15])[O:16][CH3:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[N:22]#[C:23][N-:24][O+:25]=[C:26]([C:27]#[N:28])[c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]2=[C:11]([C:12]([Cl:13])([C:14](=[O:15])[O:16][CH3:17])[CH2:18][CH2:19][CH2:20][CH2:21]1)[C:26]([C:27]#[N:28])([c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[O:25][N:24]2[C:23]#[N:22],10.531387533791248,0,1,34,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2799/r0_C14ClH19N2O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2799/p0_C23ClH24N5O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2799/TS_ts_guess_Dstv5q_template_19-25_20-21.xyz
dipolar_002813,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]#[C:11][C:12]([Cl:13])([O:14][CH3:15])[CH2:16][CH2:17][CH2:18][CH2:19]1.[CH3:20][NH:21][C:22](=[O:23])[C:24]([C:25]#[N:26])=[N+:27]([CH3:28])[N-:29][C:30](=[O:31])[O:32][CH3:33],[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]2=[C:11]([C:12]([Cl:13])([O:14][CH3:15])[CH2:16][CH2:17][CH2:18][CH2:19]1)[N:29]([C:30](=[O:31])[O:32][CH3:33])[N:27]([CH3:28])[C:24]2([C:22]([NH:21][CH3:20])=[O:23])[C:25]#[N:26],25.69006663055213,0,1,33,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2813/r0_C7H10N4O3_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2813/p0_C20ClH29N6O6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2813/TS_ts_guess_NPbxQC_template_17-28_18-19.xyz
dipolar_002814,dipolar,stuyver,[CH3:1][O:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]#[C:13][C:14]([O:15][CH3:16])([O:17][CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]1.[CH3:23][O:24][C:25](=[O:26])[N:27]=[O+:28][N-:29][c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,[CH3:1][O:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]2=[C:13]([C:14]([O:15][CH3:16])([O:17][CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]1)[N:27]([C:25]([O:24][CH3:23])=[O:26])[O:28][N:29]2[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,9.657946494185852,0,1,35,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2814/r0_C18H22O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2814/p0_C26H30N2O7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2814/TS_ts_guess_zPj5Xj_template_4-14_6-13.xyz
dipolar_002815,dipolar,stuyver,[CH3:1][O:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]#[C:13][C:14]([O:15][CH3:16])([O:17][CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]1.[CH3:23][O:24][C:25](=[O:26])[N:27]=[O+:28][N-:29][c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,[CH3:1][O:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]2=[C:13]([C:14]([O:15][CH3:16])([O:17][CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]1)[N:29]([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[O:28][N:27]2[C:25]([O:24][CH3:23])=[O:26],14.489884065541087,0,1,35,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2815/r0_C18H22O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2815/p0_C26H30N2O7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2815/TS_ts_guess_QPgQpr_template_4-14_6-13.xyz
dipolar_002823,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[C:10]([c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.[CH3:23][NH:24][C:25](=[O:26])[C-:27]([CH3:28])[NH+:29]=[CH:30][c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[C:27]([C:25]([NH:24][CH3:23])=[O:26])([CH3:28])[NH:29][CH:30]1[c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1,21.11695893788237,0,1,36,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2823/r0_C18H18N2O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2823/p0_C29H32N4O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2823/TS_ts_guess_iDUsqe_template_4-23_7-14.xyz
dipolar_002830,dipolar,stuyver,[CH3:1][O:2][C:3]1([C:4]([CH3:5])=[O:6])[C:7]#[C:8][C:9]([C:10]([CH3:11])=[O:12])([C:13]([CH3:14])=[O:15])[CH2:16][CH2:17][CH2:18][CH2:19]1.[CH3:20][O:21][C:22](=[O:23])[CH:24]=[NH+:25][C-:26]([C:27]([CH3:28])=[O:29])[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,[CH3:1][O:2][C:3]1([C:4]([CH3:5])=[O:6])[C:7]2=[C:8]([C:9]([C:10]([CH3:11])=[O:12])([C:13]([CH3:14])=[O:15])[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:26]([C:27]([CH3:28])=[O:29])([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[NH:25][CH:24]2[C:22]([O:21][CH3:20])=[O:23],12.280910259229904,0,1,35,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2830/r0_C12H13NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2830/p0_C27H33NO7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2830/TS_ts_guess_8GdWCo_template_4-17_6-16.xyz
dipolar_002833,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]#[C:13][C:14]([C:15]([F:16])([F:17])[F:18])([C:19]([F:20])([F:21])[F:22])[CH2:23][CH2:24][CH2:25][CH2:26]1.[CH3:27][NH:28][C:29](=[O:30])[CH-:31][N+:32]#[C:33][C:34]#[N:35],[CH3:1][NH:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]2=[C:13]([C:14]([C:15]([F:16])([F:17])[F:18])([C:19]([F:20])([F:21])[F:22])[CH2:23][CH2:24][CH2:25][CH2:26]1)[C:33]([C:34]#[N:35])=[N:32][CH:31]2[C:29]([NH:28][CH3:27])=[O:30],17.516683371603218,0,1,35,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2833/r0_C18F6H17NO.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2833/p0_C23F6H22N4O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2833/TS_ts_guess_trPIbO_template_4-10_6-9.xyz
dipolar_002840,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]#[C:11][C:12]([C:13]([F:14])([F:15])[F:16])([C:17]([F:18])([F:19])[F:20])[CH2:21][CH2:22][CH2:23][CH2:24]1.[CH3:25][O:26][C:27](=[O:28])[c:29]1[nH+:30][n-:31][c:32](=[O:33])[o:34]1,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]2=[C:11]([C:12]([C:13]([F:14])([F:15])[F:16])([C:17]([F:18])([F:19])[F:20])[CH2:21][CH2:22][CH2:23][CH2:24]1)[N:31]1[NH:30][C:29]2([C:27]([O:26][CH3:25])=[O:28])[O:34][C:32]1=[O:33],37.87860489179576,0,1,34,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2840/r0_C13F9H12NO.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2840/p0_C17F9H16N3O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2840/TS_ts_guess_xXDd9G_template_22-30_23-24.xyz
dipolar_002848,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]#[C:11][C:12]([O:13][CH3:14])([O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][NH:22][C:23](=[O:24])[C:25](=[NH+:26][N-:27][C:28](=[O:29])[O:30][CH3:31])[C:32]([CH3:33])=[O:34],[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]2=[C:11]([C:12]([O:13][CH3:14])([O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1)[C:25]([C:23]([NH:22][CH3:21])=[O:24])([C:32]([CH3:33])=[O:34])[NH:26][N:27]2[C:28](=[O:29])[O:30][CH3:31],25.188991140832925,0,1,34,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2848/r0_C7H11N3O4_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2848/p0_C20F3H29N4O7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2848/TS_ts_guess_rNQ61e_template_4-15_9-14.xyz
dipolar_002854,dipolar,stuyver,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([C:11]([F:12])([F:13])[F:14])([C:15]([F:16])([F:17])[F:18])[CH2:19][CH2:20][CH2:21][CH2:22]1.[CH3:23][NH:24][C:25](=[O:26])[N-:27][N+:28]#[C:29][c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[c:8]2[c:9]([n:27]([C:25]([NH:24][CH3:23])=[O:26])[n:28][c:29]2-[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[C:10]([C:11]([F:12])([F:13])[F:14])([C:15]([F:16])([F:17])[F:18])[CH2:19][CH2:20][CH2:21][CH2:22]1,27.04670298129713,0,1,35,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2854/r0_C14F6H14O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2854/p0_C23F6H23N3O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2854/TS_ts_guess_2B-qEo_template_4-14_6-13.xyz
dipolar_002866,dipolar,stuyver,[CH3:16][NH:17][C:18](=[O:19])[c:20]1[o:21][c:22](=[O:23])[c-:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[n+:31]1[CH3:32].[CH3:1][O:2][C:3](=[O:4])[C:5]([Br:6])=[C:7]([C:8](=[O:9])[O:10][CH3:11])[C:12](=[O:13])[O:14][CH3:15],[CH3:1][O:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]([C:8](=[O:9])[O:10][CH3:11])([C:12](=[O:13])[O:14][CH3:15])[C:24]2([c:25]3[cH:26][cH:27][cH:28][cH:29][cH:30]3)[C:22](=[O:23])[O:21][C:20]1([C:18]([NH:17][CH3:16])=[O:19])[N:31]2[CH3:32],19.51484731573344,0,1,32,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2866/r0_C12H12N2O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2866/p0_BrC20H21N2O9.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2866/TS_ts_guess_BrgLtk_template_4-26_8-17.xyz
dipolar_002880,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]#[C:7][C:8]([C:9](=[O:10])[O:11][CH3:12])([C:13](=[O:14])[O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[c-:24]1[c:25](=[O:26])[o:27][c:28](-[c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[n+:35]1[CH3:36],[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]2=[C:7]([C:8]([C:9](=[O:10])[O:11][CH3:12])([C:13](=[O:14])[O:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH2:20]1)[C:24]1([C:22]([CH3:21])=[O:23])[C:25](=[O:26])[O:27][C:28]2([c:29]2[cH:30][cH:31][cH:32][cH:33][cH:34]2)[N:35]1[CH3:36],27.438981157211884,0,1,36,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2880/r0_C12H11NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2880/p0_C26H30N2O8.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2880/TS_ts_guess_5yTfYr_template_18-30_19-20.xyz
dipolar_002882,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1.[CH3:29][O:30][C:31](=[O:32])[N-:33][N+:34]#[C:35][C:36]#[N:37],[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[c:10]2[c:11]([c:35]([C:36]#[N:37])[n:34][n:33]2[C:31]([O:30][CH3:29])=[O:32])[C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25][CH2:26][CH2:27][CH2:28]1,15.450990146275275,0,1,37,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2882/r0_C24H25NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2882/p0_C28H28N4O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2882/TS_ts_guess_fERzHq_template_26-27_31-36.xyz
dipolar_002884,dipolar,stuyver,[CH3:19][NH:20][C:21](=[O:22])[CH-:23][NH+:24]=[C:25]([C:26]([CH3:27])=[O:28])[c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1.[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([Cl:13])([Cl:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]2=[C:11]([C:12]([Cl:13])([Cl:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:25]([C:26]([CH3:27])=[O:28])([c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[NH:24][CH:23]2[C:21]([NH:20][CH3:19])=[O:22],17.94268107311688,0,1,34,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2884/r0_C12H14N2O2_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2884/p0_C27Cl2H30N2O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2884/TS_ts_guess_gh9r7-_template_4-17_6-16.xyz
dipolar_002898,dipolar,stuyver,[CH3:19][C:20](=[O:21])[C:22](=[NH+:23][C-:24]([C:25]([CH3:26])=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1)[C:34]([CH3:35])=[O:36].[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]2=[C:11]([C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:22]([C:20]([CH3:19])=[O:21])([C:34]([CH3:35])=[O:36])[NH:23][C:24]2([C:25]([CH3:26])=[O:27])[c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1,22.63207630844993,0,1,36,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2898/r0_C14H15NO3_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2898/p0_C26F2H29NO7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2898/TS_ts_guess_5MsHL2_template_16-29_17-18.xyz
dipolar_002901,dipolar,stuyver,[CH3:19][NH:20][C:21](=[O:22])[C:23]([C:24]#[N:25])=[O+:26][C-:27]([C:28](=[O:29])[O:30][CH3:31])[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]#[C:9][C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]2=[C:9]([C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:23]([C:21]([NH:20][CH3:19])=[O:22])([C:24]#[N:25])[O:26][C:27]2([C:28](=[O:29])[O:30][CH3:31])[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1,7.075880530365748,0,1,37,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2901/r0_C13H12N2O4_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2901/p0_C26H26N4O7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/2901/TS_ts_guess_vnsXmD_template_4-20_8-19.xyz
