r1,r2,kind,sub_from,sub_to
4414,4445,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[nH+]c(C)oc1=O
4414,4576,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
4414,4577,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
4414,4734,dipole_change,*C(=O)NC,*c1ccccc1
4414,4739,dipole_change,*C(=O)NC,*c1ccccc1
4430,4431,dipole_change,*C(C)=O,*C(C)=O
4443,4445,dipole_change,*NC,*NC
4443,4576,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4443,4577,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4443,5298,dipole_change,*C,*c1ccccc1
4443,5300,dipole_change,*C,*c1ccccc1
4445,4576,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4445,4577,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4445,5298,dipole_change,*C,*c1ccccc1
4445,5300,dipole_change,*C,*c1ccccc1
4576,4577,dipole_change,*NC,*NC
4576,4817,dipole_change,*C#N,*C(C)=O
4576,4818,dipole_change,*C#N,*C(C)=O
4576,5089,dipole_change,*C#N,*C(=O)NC
4576,5091,dipole_change,*C#N,*C(=O)NC
4577,4817,dipole_change,*C#N,*C(C)=O
4577,4818,dipole_change,*C#N,*C(C)=O
4577,5089,dipole_change,*C#N,*C(=O)NC
4577,5091,dipole_change,*C#N,*C(=O)NC
4634,4638,dipole_change,*C,*C
4634,4658,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4634,4661,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4638,4658,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4638,4661,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4658,4661,dipole_change,*C#N,*C#N
4734,4739,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C)c(=O)o1
4734,5298,dipole_change,*C,*C(=O)NC
4734,5300,dipole_change,*C,*C(=O)NC
4734,5315,dipole_change,*C,*C(=O)OC
4734,5318,dipole_change,*C,*C(=O)OC
4739,5298,dipole_change,*C,*C(=O)NC
4739,5300,dipole_change,*C,*C(=O)NC
4739,5315,dipole_change,*C,*C(=O)OC
4739,5318,dipole_change,*C,*C(=O)OC
4817,4818,dipole_change,*NC,*NC
4817,5089,dipole_change,*C(C)=O,*C(=O)NC
4817,5091,dipole_change,*C(C)=O,*C(=O)NC
4818,5089,dipole_change,*C(C)=O,*C(=O)NC
4818,5091,dipole_change,*C(C)=O,*C(=O)NC
4883,4885,dipole_change,*C,*C
4883,5397,dipole_change,*[C-](C#N)C#N,*[C-](C(C)=O)C(C)=O
4883,5398,dipole_change,*[C-](C#N)C#N,*[C-](C(C)=O)C(C)=O
4883,5518,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4883,5519,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4885,5397,dipole_change,*[C-](C#N)C#N,*[C-](C(C)=O)C(C)=O
4885,5398,dipole_change,*[C-](C#N)C#N,*[C-](C(C)=O)C(C)=O
4885,5518,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4885,5519,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4961,4962,dipole_change,*C,*C
4961,5424,dipole_change,*C(C)=O,*c1ccccc1
4961,5426,dipole_change,*C(C)=O,*c1ccccc1
4962,5424,dipole_change,*C(C)=O,*c1ccccc1
4962,5426,dipole_change,*C(C)=O,*c1ccccc1
5009,5011,dipole_change,*C#N,*C#N
5089,5091,dipole_change,*C(=O)NC,*C(=O)NC
5132,5133,dipole_change,*C(C)=O,*C(C)=O
5222,5225,dipole_change,*[C-](C)C(=O)NC,*[C-](C)C(=O)NC
5298,5300,dipole_change,*C(=O)NC,*C(=O)NC
5298,5315,dipole_change,*C(=O)NC,*C(=O)OC
5298,5318,dipole_change,*C(=O)NC,*C(=O)OC
5300,5315,dipole_change,*C(=O)NC,*C(=O)OC
5300,5318,dipole_change,*C(=O)NC,*C(=O)OC
5315,5318,dipole_change,*C(=O)OC,*C(=O)OC
5325,5326,dipole_change,*[C-](C)C(C)=O,*[C-](C)C(C)=O
5397,5398,dipole_change,*C,*C
5397,5518,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5397,5519,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5398,5518,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5398,5519,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5420,5422,dipole_change,*C(C)=O,*C(C)=O
5420,5533,dipole_change,*[NH+]=C(C#N)C(C)=O,*[O+]=C(C)C(=O)NC
5422,5533,dipole_change,*[NH+]=C(C#N)C(C)=O,*[O+]=C(C)C(=O)NC
5424,5426,dipole_change,*C(=O)OC,*C(=O)OC
5445,5446,dipole_change,*C(C)=O,*C(C)=O
5505,5506,dipole_change,*C,*C
5518,5519,dipole_change,*C,*C
5566,5567,dipole_change,*C,*C
5634,5635,dipole_change,*C,*C
5692,5696,dipole_change,*c1ccccc1,*c1ccccc1
5759,5762,dipole_change,*C(=O)OC,*C(=O)OC
5759,5915,dipole_change,*C,*C(=O)NC
5762,5915,dipole_change,*C,*C(=O)NC
5839,5840,dipole_change,*[O+]=C(C(C)=O)C(C)=O,*[O+]=C(C(C)=O)C(C)=O
5871,5873,dipole_change,*C(=O)OC,*C(=O)OC
5871,5878,dipole_change,*C(=O)NC,*C(=O)OC
5873,5878,dipole_change,*C(=O)NC,*C(=O)OC
5922,5924,dipole_change,*C,*C
3892,3895,dipole_change,*C,*C
3892,4411,dipole_change,*C#N,*C(=O)NC
3892,4413,dipole_change,*C#N,*C(=O)NC
3892,4735,dipole_change,*C#N,*c1ccccc1
3892,4738,dipole_change,*C#N,*c1ccccc1
3895,4411,dipole_change,*C#N,*C(=O)NC
3895,4413,dipole_change,*C#N,*C(=O)NC
3895,4735,dipole_change,*C#N,*c1ccccc1
3895,4738,dipole_change,*C#N,*c1ccccc1
4281,4282,dipole_change,*C(=O)C(C)=[O+][C-](C)C,*C(=O)C(C)=[O+][C-](C)C
4281,4389,dipole_change,*C(C)=[O+][C-](C)C,*C(C#N)=[NH+][C-](C)C
4281,4390,dipole_change,*C(C)=[O+][C-](C)C,*C(C#N)=[NH+][C-](C)C
4281,4411,dipole_change,*C(C)=[O+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4281,4413,dipole_change,*C(C)=[O+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4281,4441,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4281,4444,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4281,4575,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4281,4579,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4282,4389,dipole_change,*C(C)=[O+][C-](C)C,*C(C#N)=[NH+][C-](C)C
4282,4390,dipole_change,*C(C)=[O+][C-](C)C,*C(C#N)=[NH+][C-](C)C
4282,4411,dipole_change,*C(C)=[O+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4282,4413,dipole_change,*C(C)=[O+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4282,4441,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4282,4444,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4282,4575,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4282,4579,dipole_change,*C(C)=[O+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4389,4390,dipole_change,*C(C#N)=[NH+][C-](C)C,*C(C#N)=[NH+][C-](C)C
4389,4411,dipole_change,*C(C#N)=[NH+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4389,4413,dipole_change,*C(C#N)=[NH+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4389,4441,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4389,4444,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4389,4575,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4389,4579,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4390,4411,dipole_change,*C(C#N)=[NH+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4390,4413,dipole_change,*C(C#N)=[NH+][C-](C)C,*c1[nH+][c-](C)c(=O)o1
4390,4441,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4390,4444,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[nH+]c(C)oc1=O
4390,4575,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4390,4579,dipole_change,*C(C#N)=[NH+][C-](C)C,*[c-]1[o+]c(C#N)oc1=O
4411,4413,dipole_change,*NC,*NC
4411,4441,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[nH+]c(C)oc1=O
4411,4444,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[nH+]c(C)oc1=O
4411,4575,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
4411,4579,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
4411,4735,dipole_change,*C(=O)NC,*c1ccccc1
4411,4738,dipole_change,*C(=O)NC,*c1ccccc1
4413,4441,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[nH+]c(C)oc1=O
4413,4444,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[nH+]c(C)oc1=O
4413,4575,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
4413,4579,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
4413,4735,dipole_change,*C(=O)NC,*c1ccccc1
4413,4738,dipole_change,*C(=O)NC,*c1ccccc1
4441,4444,dipole_change,*NC,*NC
4441,4575,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4441,4579,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4441,5299,dipole_change,*C,*c1ccccc1
4441,5302,dipole_change,*C,*c1ccccc1
4444,4575,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4444,4579,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4444,5299,dipole_change,*C,*c1ccccc1
4444,5302,dipole_change,*C,*c1ccccc1
4575,4579,dipole_change,*NC,*NC
4575,4814,dipole_change,*C#N,*C(C)=O
4575,4815,dipole_change,*C#N,*C(C)=O
4575,5090,dipole_change,*C#N,*C(=O)NC
4575,5093,dipole_change,*C#N,*C(=O)NC
4579,4814,dipole_change,*C#N,*C(C)=O
4579,4815,dipole_change,*C#N,*C(C)=O
4579,5090,dipole_change,*C#N,*C(=O)NC
4579,5093,dipole_change,*C#N,*C(=O)NC
4635,4639,dipole_change,*C,*C
4635,4657,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4635,4659,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4639,4657,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4639,4659,dipole_change,*c1oc(=O)[c-](C)[n+]1C,*C(C#N)=[N+](C)[C-](C)C
4657,4659,dipole_change,*C#N,*C#N
4735,4738,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C)c(=O)o1
4735,5299,dipole_change,*C,*C(=O)NC
4735,5302,dipole_change,*C,*C(=O)NC
4735,5316,dipole_change,*C,*C(=O)OC
4735,5319,dipole_change,*C,*C(=O)OC
4738,5299,dipole_change,*C,*C(=O)NC
4738,5302,dipole_change,*C,*C(=O)NC
4738,5316,dipole_change,*C,*C(=O)OC
4738,5319,dipole_change,*C,*C(=O)OC
4814,4815,dipole_change,*NC,*NC
4814,5090,dipole_change,*C(C)=O,*C(=O)NC
4814,5093,dipole_change,*C(C)=O,*C(=O)NC
4815,5090,dipole_change,*C(C)=O,*C(=O)NC
4815,5093,dipole_change,*C(C)=O,*C(=O)NC
4882,4886,dipole_change,*C,*C
4882,5394,dipole_change,*[C-](C#N)C#N,*[C-](C(C)=O)C(C)=O
4882,5520,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4882,5521,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4886,5394,dipole_change,*[C-](C#N)C#N,*[C-](C(C)=O)C(C)=O
4886,5520,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4886,5521,dipole_change,*[C-](C#N)C#N,*[C-](C)c1ccccc1
4964,4965,dipole_change,*C,*C
4964,5427,dipole_change,*C(C)=O,*c1ccccc1
4964,5428,dipole_change,*C(C)=O,*c1ccccc1
4965,5427,dipole_change,*C(C)=O,*c1ccccc1
4965,5428,dipole_change,*C(C)=O,*c1ccccc1
5012,5014,dipole_change,*C#N,*C#N
5090,5093,dipole_change,*C(=O)NC,*C(=O)NC
5130,5134,dipole_change,*C(C)=O,*C(C)=O
5223,5224,dipole_change,*[C-](C)C(=O)NC,*[C-](C)C(=O)NC
5299,5302,dipole_change,*C(=O)NC,*C(=O)NC
5299,5316,dipole_change,*C(=O)NC,*C(=O)OC
5299,5319,dipole_change,*C(=O)NC,*C(=O)OC
5302,5316,dipole_change,*C(=O)NC,*C(=O)OC
5302,5319,dipole_change,*C(=O)NC,*C(=O)OC
5316,5319,dipole_change,*C(=O)OC,*C(=O)OC
5321,5323,dipole_change,*[C-](C)C(C)=O,*[C-](C)C(C)=O
5394,5520,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5394,5521,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5417,5421,dipole_change,*C(C)=O,*C(C)=O
5417,5532,dipole_change,*[NH+]=C(C#N)C(C)=O,*[O+]=C(C)C(=O)NC
5417,5534,dipole_change,*[NH+]=C(C#N)C(C)=O,*[O+]=C(C)C(=O)NC
5421,5532,dipole_change,*[NH+]=C(C#N)C(C)=O,*[O+]=C(C)C(=O)NC
5421,5534,dipole_change,*[NH+]=C(C#N)C(C)=O,*[O+]=C(C)C(=O)NC
5427,5428,dipole_change,*C(=O)OC,*C(=O)OC
5441,5444,dipole_change,*C(C)=O,*C(C)=O
5501,5502,dipole_change,*C,*C
5520,5521,dipole_change,*C,*C
5532,5534,dipole_change,*C,*C
5568,5569,dipole_change,*C,*C
5633,5636,dipole_change,*C,*C
5693,5694,dipole_change,*c1ccccc1,*c1ccccc1
5757,5758,dipole_change,*C(=O)OC,*C(=O)OC
5757,5912,dipole_change,*C,*C(=O)NC
5757,5913,dipole_change,*C,*C(=O)NC
5758,5912,dipole_change,*C,*C(=O)NC
5758,5913,dipole_change,*C,*C(=O)NC
5838,5843,dipole_change,*[O+]=C(C(C)=O)C(C)=O,*[O+]=C(C(C)=O)C(C)=O
5870,5874,dipole_change,*C(=O)OC,*C(=O)OC
5870,5879,dipole_change,*C(=O)NC,*C(=O)OC
5870,5881,dipole_change,*C(=O)NC,*C(=O)OC
5874,5879,dipole_change,*C(=O)NC,*C(=O)OC
5874,5881,dipole_change,*C(=O)NC,*C(=O)OC
5879,5881,dipole_change,*c1ccccc1,*c1ccccc1
5912,5913,dipole_change,*OC,*OC
5920,5921,dipole_change,*C,*C
3906,3907,dipole_change,*C,*C
3906,4148,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3906,4151,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3906,4196,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(C(=O)NC)=[N+](C)[NH-]
3906,4197,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(C(=O)NC)=[N+](C)[NH-]
3906,4701,dipole_change,*C#N,*c1ccccc1
3906,4703,dipole_change,*C#N,*c1ccccc1
3907,4148,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3907,4151,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3907,4196,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(C(=O)NC)=[N+](C)[NH-]
3907,4197,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(C(=O)NC)=[N+](C)[NH-]
3907,4701,dipole_change,*C#N,*c1ccccc1
3907,4703,dipole_change,*C#N,*c1ccccc1
4148,4151,dipole_change,*[C-](C(C)=O)C(=O)NC,*[C-](C(C)=O)C(=O)NC
4148,4196,dipole_change,*[C-]([N+]#N)C(C)=O,*C(C#N)=[N+](C)[NH-]
4148,4197,dipole_change,*[C-]([N+]#N)C(C)=O,*C(C#N)=[N+](C)[NH-]
4151,4196,dipole_change,*[C-]([N+]#N)C(C)=O,*C(C#N)=[N+](C)[NH-]
4151,4197,dipole_change,*[C-]([N+]#N)C(C)=O,*C(C#N)=[N+](C)[NH-]
4196,4197,dipole_change,*C#N,*C#N
4701,4703,dipole_change,*OC,*OC
4701,4792,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(=[O+][NH-])C(=O)OC
4701,4796,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(=[O+][NH-])C(=O)OC
4703,4792,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(=[O+][NH-])C(=O)OC
4703,4796,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(=[O+][NH-])C(=O)OC
4792,4796,dipole_change,*OC,*OC
3903,4150,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3903,4195,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(C(=O)NC)=[N+](C)[NH-]
3903,4698,dipole_change,*C#N,*c1ccccc1
4150,4195,dipole_change,*[C-]([N+]#N)C(C)=O,*C(C#N)=[N+](C)[NH-]
4698,4791,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(=[O+][NH-])C(=O)OC
3619,3623,dipole_change,*C,*C
3619,3637,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3619,3638,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3619,4057,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3619,4058,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3619,4165,dipole_change,*C,*C(=O)NC
3619,4166,dipole_change,*C,*C(=O)NC
3623,3637,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3623,3638,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3623,4057,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3623,4058,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3623,4165,dipole_change,*C,*C(=O)NC
3623,4166,dipole_change,*C,*C(=O)NC
3637,3638,dipole_change,*[N-][O+]=C(C)C,*[N-][O+]=C(C)C
3637,4057,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
3637,4058,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
3638,4057,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
3638,4058,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
4057,4058,dipole_change,*C,*C
4165,4166,dipole_change,*C,*C
4495,4496,dipole_change,*[N-]C,*[N-]C
5099,5100,dipole_change,*C#N,*C#N
5099,5705,dipole_change,*C#N,*c1ccccc1
5099,5706,dipole_change,*C#N,*c1ccccc1
5100,5705,dipole_change,*C#N,*c1ccccc1
5100,5706,dipole_change,*C#N,*c1ccccc1
5544,5545,dipole_change,*C,*C
5552,5557,dipole_change,*NC,*NC
5591,5592,dipole_change,*[N-]c1ccccc1,*[N-]c1ccccc1
5705,5706,dipole_change,*C,*C
3621,3634,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3621,4062,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3621,4167,dipole_change,*C,*C(=O)NC
3634,4062,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
5104,5703,dipole_change,*C#N,*c1ccccc1
3986,3988,dipole_change,*C,*C
3986,4475,dipole_change,*C(=[O+][O-])C(C)=O,*C(C(=O)NC)=[N+](C)[O-]
3986,4477,dipole_change,*C(=[O+][O-])C(C)=O,*C(C(=O)NC)=[N+](C)[O-]
3988,4475,dipole_change,*C(=[O+][O-])C(C)=O,*C(C(=O)NC)=[N+](C)[O-]
3988,4477,dipole_change,*C(=[O+][O-])C(C)=O,*C(C(=O)NC)=[N+](C)[O-]
4461,4463,dipole_change,*OC,*OC
4475,4477,dipole_change,*C(C(C)=O)=[N+](C)[O-],*C(C(C)=O)=[N+](C)[O-]
3904,4149,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3904,4199,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(C(=O)NC)=[N+](C)[NH-]
3904,4700,dipole_change,*C#N,*c1ccccc1
4149,4199,dipole_change,*[C-]([N+]#N)C(C)=O,*C(C#N)=[N+](C)[NH-]
4700,4795,dipole_change,*[C-]([N+]#N)C(=O)OC,*C(=[O+][NH-])C(=O)OC
3908,4146,dipole_change,*[C-](C#N)C(=O)OC,*[C-](C(C)=O)C(=O)NC
3908,4702,dipole_change,*C#N,*c1ccccc1
3620,3636,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3620,4059,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3620,4168,dipole_change,*C,*C(=O)NC
3636,4059,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
5102,5704,dipole_change,*C#N,*c1ccccc1
3622,3633,dipole_change,*[c-]1[o+]noc1=O,*C(C)=[O+][N-]C#N
3622,4061,dipole_change,*[c-]1[o+]noc1=O,*C(C(C)=O)=[N+](C)[N-]C
3633,4061,dipole_change,*C(C)=[O+][N-]C#N,*C(C(C)=O)=[N+](C)[N-]C
5103,5707,dipole_change,*C#N,*c1ccccc1
3984,4476,dipole_change,*C(=[O+][O-])C(C)=O,*C(C(=O)NC)=[N+](C)[O-]
3983,4474,dipole_change,*C(=[O+][O-])C(C)=O,*C(C(=O)NC)=[N+](C)[O-]
3349,3627,dipole_change,*[N-]C,*[N-]C(=O)OC
3349,3843,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3627,3843,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3346,3347,dipole_change,*[N-]C,*[N-]C
3346,3625,dipole_change,*[N-]C,*[N-]C(=O)OC
3346,3629,dipole_change,*[N-]C,*[N-]C(=O)OC
3346,3844,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3346,3845,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3347,3625,dipole_change,*[N-]C,*[N-]C(=O)OC
3347,3629,dipole_change,*[N-]C,*[N-]C(=O)OC
3347,3844,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3347,3845,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3625,3629,dipole_change,*C(=O)[N-][N+]#N,*C(=O)[N-][N+]#N
3625,3844,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3625,3845,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3629,3844,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3629,3845,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3844,3845,dipole_change,*[NH-],*[NH-]
3350,3626,dipole_change,*[N-]C,*[N-]C(=O)OC
3350,3847,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3626,3847,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3348,3630,dipole_change,*[N-]C,*[N-]C(=O)OC
3348,3846,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3630,3846,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3345,3628,dipole_change,*[N-]C,*[N-]C(=O)OC
3345,3842,dipole_change,*[N-][N+]#N,*OC(=O)N=[N+](C)[NH-]
3628,3842,dipole_change,*C(=O)[N-][N+]#N,*C(=O)N=[N+](C)[NH-]
3774,3778,dipole_change,*C(=O)N=[NH+][N-]C#N,*C(=O)N=[NH+][N-]C#N
3774,3827,dipole_change,*C(=O)N=[NH+][N-]C#N,*NC(=O)[N-][NH+]=NC
3774,3828,dipole_change,*C(=O)N=[NH+][N-]C#N,*NC(=O)[N-][NH+]=NC
3774,3927,dipole_change,*C(=O)N=[NH+][N-]C#N,*C(=O)N=[N+](C)[N-]C#N
3774,4516,dipole_change,*N=[NH+][N-]C#N,*N=[N+](C)[N-]C(=O)NC
3774,4518,dipole_change,*N=[NH+][N-]C#N,*N=[N+](C)[N-]C(=O)NC
3778,3827,dipole_change,*C(=O)N=[NH+][N-]C#N,*NC(=O)[N-][NH+]=NC
3778,3828,dipole_change,*C(=O)N=[NH+][N-]C#N,*NC(=O)[N-][NH+]=NC
3778,3927,dipole_change,*C(=O)N=[NH+][N-]C#N,*C(=O)N=[N+](C)[N-]C#N
3778,4516,dipole_change,*N=[NH+][N-]C#N,*N=[N+](C)[N-]C(=O)NC
3778,4518,dipole_change,*N=[NH+][N-]C#N,*N=[N+](C)[N-]C(=O)NC
3827,3828,dipole_change,*C,*C
3827,3927,dipole_change,*NC(=O)[N-][NH+]=NC,*C(=O)N=[N+](C)[N-]C#N
3827,4516,dipole_change,*[NH+]=NC,*[N+](C)=NC(C)=O
3827,4518,dipole_change,*[NH+]=NC,*[N+](C)=NC(C)=O
3828,3927,dipole_change,*NC(=O)[N-][NH+]=NC,*C(=O)N=[N+](C)[N-]C#N
3828,4516,dipole_change,*[NH+]=NC,*[N+](C)=NC(C)=O
3828,4518,dipole_change,*[NH+]=NC,*[N+](C)=NC(C)=O
3927,4516,dipole_change,*N=[N+](C)[N-]C#N,*N=[N+](C)[N-]C(=O)NC
3927,4518,dipole_change,*N=[N+](C)[N-]C#N,*N=[N+](C)[N-]C(=O)NC
4516,4518,dipole_change,*N=[N+](C)[N-]C(=O)NC,*N=[N+](C)[N-]C(=O)NC
3775,3777,dipole_change,*C(=O)N=[NH+][N-]C#N,*C(=O)N=[NH+][N-]C#N
