rxn_id,ts_file,n_atoms,n_f1,n_f2,rel1_file,rel2_file,formed_d1,formed_d2
1580,TS_ts_guess_3JnmE8_template_4-10_6-9.xyz,46,12,34,r1_C4H3N3O2.xyz,r0_C13F3H17O.xyz,2.5660381965590457,2.4157974326089513
1581,TS_ts_guess_6Sosi4_template_4-10_6-9.xyz,46,12,34,r1_C4H3N3O2.xyz,r0_C13F3H17O.xyz,2.63676406479609,2.4935605228869018
1582,TS_ts_guess_mINIxT_template_4-21_6-12.xyz,37,15,22,r1_C6H3NO5.xyz,r0_BrC9H11O.xyz,2.448209444675843,2.2695906013640434
1583,TS_ts_guess_VJAaYQ_template_4-19_6-12.xyz,37,15,22,r1_C6H3NO5.xyz,r0_BrC9H11O.xyz,2.6353484777159926,2.252666398271169
1584,TS_ts_guess_wVGmfO_template_3-20_9-11.xyz,54,25,29,r0_C10H14O.xyz,r1_C13H13N3.xyz,2.6443262931794176,1.9397336271251266
1585,TS_ts_guess_pPHWdh_template_4-25_6-15.xyz,46,28,18,r1_C7H13N5O3.xyz,r0_C8FH7O2.xyz,2.3440458657842003,2.5332310933864677
1586,TS_ts_guess_Q8hUp2_template_4-24_6-15.xyz,46,28,18,r1_C7H13N5O3.xyz,r0_C8FH7O2.xyz,2.0258884481876094,2.5226731386368706
1587,TS_ts_guess_BX6T5n_template_4-25_6-15.xyz,46,28,18,r1_C7H13N5O3.xyz,r0_C8FH7O2.xyz,2.336258164801142,2.5633033588126084
1588,TS_ts_guess_mkXPbN_template_4-22_6-15.xyz,46,28,18,r1_C7H13N5O3.xyz,r0_C8FH7O2.xyz,2.4239448400695918,2.172900673477736
1589,TS_zbumyf_hl_ad_12-16_13-14.xyz,45,27,18,r1_C10Cl2H13NO.xyz,r0_C6H8N2O2.xyz,2.853594490620558,2.230377728412835
1590,TS_ts_guess_OeJCPS_template_12-23_13-14.xyz,45,27,18,r1_C10Cl2H13NO.xyz,r0_C6H8N2O2.xyz,2.484474578255934,2.764283276276149
1591,TS_ts_guess_z03PU3_template_4-24_10-14.xyz,51,25,26,r0_C8H11NO5.xyz,r1_C10H14O2.xyz,2.299409568693668,2.347992001051111
1592,TS_ts_guess_fcwggY_template_4-21_10-14.xyz,51,25,26,r0_C8H11NO5.xyz,r1_C10H14O2.xyz,2.480899676548812,2.1516134661690516
1597,TS_ts_guess_IodDbH_template_3-12_8-11.xyz,53,17,36,r0_C6H6N2O3.xyz,r1_C16H20.xyz,2.505539917802149,2.678766198345797
1600,TS_ts_guess_bmYynN_template_4-14_9-13.xyz,47,23,24,r0_C8H10N2O3.xyz,r1_C9F3H11O.xyz,2.662143563164842,2.6709717762642122
1601,TS_ts_guess_V0F-7W_template_4-23_9-13.xyz,52,25,27,r0_C8H12N2O3.xyz,r1_C10H14O3.xyz,2.9742289421798045,1.9564608191578996
1602,TS_ts_guess_vHLDyi_template_4-21_9-13.xyz,52,25,27,r0_C8H12N2O3.xyz,r1_C10H14O3.xyz,2.3298874411653454,2.1199378071537853
1603,TS_ts_guess_uOsDst_template_4-19_10-13.xyz,54,28,26,r1_C10H15NO2.xyz,r0_C9H13NO3.xyz,2.3405334768167703,2.281725781639853
1604,TS_ts_guess_O31DqX_template_4-21_10-13.xyz,54,28,26,r1_C10H15NO2.xyz,r0_C9H13NO3.xyz,2.17885048752777,2.401071079122815
1605,TS_ts_guess_I41oJU_template_4-26_8-17.xyz,47,30,17,r1_C9H13N5O3.xyz,r0_C8H7NO.xyz,2.4928539406471453,2.3208661925669043
1606,TS_ts_guess_TPp2aB_template_4-25_8-17.xyz,47,30,17,r1_C9H13N5O3.xyz,r0_C8H7NO.xyz,2.336828164007786,2.4280107073281205
1607,TS_ts_guess_0lDtaQ_template_4-26_8-17.xyz,47,30,17,r1_C9H13N5O3.xyz,r0_C8H7NO.xyz,2.4841202713435595,2.3253877427431324
1608,TS_ts_guess_0Q404t_template_4-25_10-17.xyz,47,30,17,r1_C9H13N5O3.xyz,r0_C8H7NO.xyz,2.3120564681252924,2.435241726995495
1609,TS_ts_guess_wsM26d_template_4-17_7-10.xyz,50,19,31,r1_C6H9N3O.xyz,r0_C14H14O3.xyz,2.9566308342605097,2.1020335530385807
1611,TS_ts_guess_SrNmMA_template_4-25_6-17.xyz,48,28,20,r0_C12H11NO4.xyz,r1_C8H10O2.xyz,2.3289912159774238,2.9491206940713703
1612,TS_ts_guess_mgaZGY_template_4-26_6-17.xyz,48,28,20,r0_C12H11NO4.xyz,r1_C8H10O2.xyz,2.347394295873618,2.752081576352707
1613,TS_ts_guess__SgVoZ_template_4-24_6-17.xyz,48,28,20,r0_C12H11NO4.xyz,r1_C8H10O2.xyz,2.3784267111054738,2.706828548781766
1614,TS_ts_guess_d1z1g1_template_4-26_6-17.xyz,48,28,20,r0_C12H11NO4.xyz,r1_C8H10O2.xyz,2.345668771097062,2.743626379483912
1615,TS_ts_guess_dYoM8P_template_4-20_6-13.xyz,35,22,13,r0_C7H9N3O3.xyz,r1_BrC6ClH4O.xyz,2.6309260853737415,2.8946303377460825
1617,TS_ts_guess_5WbkOp_template_4-20_6-13.xyz,35,22,13,r0_C7H9N3O3.xyz,r1_BrC6ClH4O.xyz,2.6464221388508675,2.8669520796309103
1619,TS_ts_guess_GtfzHI_template_4-14_7-13.xyz,51,23,28,r1_C8H10N2O3.xyz,r0_C12H14N2.xyz,2.220400820887977,2.4379438563880016
1620,TS_ts_guess_mSwJof_template_4-14_7-13.xyz,51,23,28,r1_C8H10N2O3.xyz,r0_C12H14N2.xyz,2.2716597599772728,2.2977784426267034
1623,TS_ts_guess_Wf0YDe_template_4-22_6-13.xyz,50,22,28,r0_C9H9N3O.xyz,r1_C11H14O3.xyz,2.492954879836376,2.2364611835889305
1624,TS_ts_guess_9557cQ_template_4-23_6-13.xyz,50,22,28,r0_C9H9N3O.xyz,r1_C11H14O3.xyz,2.6460429746510163,2.1699507017902504
1625,TS_ts_guess_R30etW_template_4-9_10-15.xyz,47,37,10,r1_C11H17N3O6.xyz,r0_C4H4O2.xyz,2.207702164264917,2.60994030812967
1627,TS_ts_guess_9PQ9Wn_template_14-24_15-16.xyz,60,36,24,r0_C16H20.xyz,r1_C10H13N.xyz,2.5922682079213946,2.446321555192612
1628,TS_ts_guess_igFELC_template_14-20_15-16.xyz,60,36,24,r0_C16H20.xyz,r1_C10H13N.xyz,2.3968748087040344,2.625487455388046
1629,TS_ts_guess_h5niXc_template_4-14_7-11.xyz,53,21,32,r1_C5H10N4O2.xyz,r0_C16H16.xyz,2.5324890196010723,2.0003562359239915
1630,TS_ts_guess_1GVtBP_template_4-24_7-11.xyz,53,21,32,r1_C5H10N4O2.xyz,r0_C16H16.xyz,2.128234822781546,2.121542789787658
1631,TS_ts_guess_OkPwjb_template_14-18_15-16.xyz,46,30,16,r0_C11F3H14NO.xyz,r1_C8H5N3.xyz,2.334266021472274,2.276293791319565
1632,TS_ts_guess_fASmMn_template_14-26_15-16.xyz,46,30,16,r0_C11F3H14NO.xyz,r1_C8H5N3.xyz,2.1246056693419604,2.4684998024913836
1634,TS_ts_guess_k98ZiB_template_4-21_6-12.xyz,40,22,18,r1_C7H10N2O3.xyz,r0_BrC8H7O2.xyz,2.372718438015771,2.968908917195002
1635,TS_ts_guess_wfpNVy_template_4-22_6-12.xyz,40,22,18,r1_C7H10N2O3.xyz,r0_BrC8H7O2.xyz,2.185043019507854,2.8021723597773214
1636,TS_ts_guess_4xpXVm_template_4-19_6-12.xyz,40,22,18,r1_C7H10N2O3.xyz,r0_BrC8H7O2.xyz,2.341068617704317,2.648024509403189
1637,TS_ts_guess_zou71P_template_4-20_8-13.xyz,39,22,17,r0_C8H9N3O2.xyz,r1_BrC7ClH8.xyz,2.3212107848276085,2.514539530987731
1638,TS_ts_guess_FZOhNr_template_4-20_8-13.xyz,39,22,17,r0_C8H9N3O2.xyz,r1_BrC7ClH8.xyz,2.3116592039052812,2.52980715747268
1639,TS_ts_guess_ho3H9M_template_4-13_9-12.xyz,43,19,24,r0_C6H7N3O3.xyz,r1_C12H8N4.xyz,2.381687911398133,2.0822860000729966
1640,TS_hO0bS5_hl_ad_4-24_9-17.xyz,49,32,17,r0_C13H15N3O.xyz,r1_C7ClFH8.xyz,2.448678102589232,2.291785185003167
1641,TS_ts_guess_N2matl_template_4-24_9-17.xyz,49,32,17,r0_C13H15N3O.xyz,r1_C7ClFH8.xyz,2.353390880113204,2.385383527946816
1642,TS_ts_guess_yjKfba_template_4-23_8-13.xyz,41,20,21,r1_C7H7N3O3.xyz,r0_C9F3H7O2.xyz,2.637980241965432,2.108915017443804
1643,TS_ts_guess_YWXJOn_template_4-24_8-11.xyz,41,20,21,r1_C7H7N3O3.xyz,r0_C9F3H7O2.xyz,2.4806383134991687,2.0822420991085546
1644,TS_ts_guess_hA9C_6_template_4-22_8-13.xyz,41,20,21,r1_C7H7N3O3.xyz,r0_C9F3H7O2.xyz,2.2577427736126188,2.1767465558259187
1645,TS_ts_guess_8q-0JK_template_4-24_8-11.xyz,41,20,21,r1_C7H7N3O3.xyz,r0_C9F3H7O2.xyz,2.455896972716893,2.1100018849754614
1646,TS_ts_guess_sH7cIF_template_4-5_6-7.xyz,49,15,34,r1_C3H7N3O2.xyz,r0_C14H15N3O2.xyz,2.14320584566672,2.0808261211595744
1647,TS_ts_guess_JU71Qa_template_4-5_6-7.xyz,49,15,34,r1_C3H7N3O2.xyz,r0_C14H15N3O2.xyz,2.24794488070771,1.8807983291676968
1648,TS_ts_guess_nlNKiz_template_4-20_10-12.xyz,44,24,20,r0_BrC9H12NO.xyz,r1_C7H9NO3.xyz,2.3708856103574463,2.5226052915587087
1649,TS_ts_guess_hLA3wr_template_4-16_10-12.xyz,44,24,20,r0_BrC9H12NO.xyz,r1_C7H9NO3.xyz,2.561040196014112,2.3635952886228218
1650,TS_ts_guess_BL6GWA_template_1-22_9-12.xyz,43,20,23,r0_C10H8N2.xyz,r1_C9F6H8.xyz,2.972943182908143,2.1220067412004138
1651,TS_ts_guess_a3mk6a_template_4-22_6-14.xyz,47,26,21,r0_C10H12N2O2.xyz,r1_C9F3H8N.xyz,1.9397859854117927,2.4348222907226718
1652,TS_ts_guess_IGW07f_template_4-24_6-14.xyz,47,26,21,r0_C10H12N2O2.xyz,r1_C9F3H8N.xyz,1.9954489323708586,2.3242569233413075
1653,TS_ts_guess_-mbCyt_template_4-25_9-17.xyz,51,32,19,r0_C13H15N3O.xyz,r1_C9H8N2.xyz,2.2652791073949365,2.305528606133526
1654,TS_ts_guess_dv6kEJ_template_4-17_10-16.xyz,51,27,24,r1_C9H11N3O4.xyz,r0_C10H13N.xyz,2.472777119535847,2.5207099271832134
1655,TS_ts_guess_H7mUrK_template_4-17_10-16.xyz,51,27,24,r1_C9H11N3O4.xyz,r0_C10H13N.xyz,2.628788505110292,2.7543987662283027
1656,TS_ts_guess_Lu-ne6_template_2-6_13-15.xyz,48,35,13,r0_C17H16N2.xyz,r1_C6F2H4O.xyz,2.422191848491775,2.8050877516576906
1657,TS_ts_guess_3qppWd_template_2-6_14-15.xyz,48,35,13,r0_C17H16N2.xyz,r1_C6F2H4O.xyz,2.381972631685763,2.595762499863961
1658,TS_SrL16Q_hl_ad_3-21_11-12.xyz,51,23,28,r1_C10H11NO.xyz,r0_C14H12O2.xyz,3.0095018717555235,2.258698752312933
1659,TS_D5amFZ_hl_ad_3-24_11-12.xyz,51,23,28,r1_C10H11NO.xyz,r0_C14H12O2.xyz,2.9318292819500935,2.274249693415391
1660,TS_ts_guess_6kiofZ_template_14-15_17-27.xyz,51,28,23,r0_C14H12O2.xyz,r1_C10H11NO.xyz,2.1955987644831647,2.7595376961368006
1661,TS_ts_guess_wVYi_C_template_14-18_15-16.xyz,51,28,23,r0_C14H12O2.xyz,r1_C10H11NO.xyz,2.6400784153695134,2.2858889697227203
1662,TS_ts_guess_qvJ2np_template_13-14_18-26.xyz,47,26,21,r0_C10H11NO4.xyz,r1_C7H9N3O2.xyz,2.302175399508039,2.487895283085685
1663,TS_ts_guess_NLwGDT_template_13-19_14-15.xyz,47,26,21,r0_C10H11NO4.xyz,r1_C7H9N3O2.xyz,2.4322998738025703,2.402045101200225
1664,TS_ts_guess_aQmNtS_template_4-22_9-12.xyz,47,21,26,r1_C7H9N3O2.xyz,r0_C10H11NO4.xyz,2.3995490437580145,2.295814673748733
1665,TS_ts_guess_ScWCVC_template_4-22_9-12.xyz,47,21,26,r1_C7H9N3O2.xyz,r0_C10H11NO4.xyz,2.740559348618453,2.2443658736489467
1666,TS_ts_guess_KPy2-2_template_4-18_6-10.xyz,40,18,22,r1_C6H8N2O2.xyz,r0_C8F6H6O2.xyz,2.359269189325372,2.777674196895669
1667,TS_ts_guess_4pje2V_template_4-20_9-14.xyz,46,26,20,r1_C8H12N2O4.xyz,r0_C6F2H8N2O2.xyz,2.3387235021267476,2.1314436729362565
1668,TS_ts_guess_PQwJmp_template_4-23_6-19.xyz,48,33,15,r0_C16H14N2O.xyz,r1_C6H6O3.xyz,2.30307997394793,3.122152688851075
1669,TS_ts_guess_Pizwa3_template_4-24_6-19.xyz,48,33,15,r0_C16H14N2O.xyz,r1_C6H6O3.xyz,2.191318682391952,2.9981582603158228
1670,TS_ts_guess_39KT6D_template_4-14_6-13.xyz,40,20,20,r0_C7H7NO5.xyz,r1_BrC8FH10.xyz,2.5430028337380985,2.3223659132229786
1671,TS_ts_guess_Opm7AT_template_4-14_6-13.xyz,40,20,20,r0_C7H7NO5.xyz,r1_BrC8FH10.xyz,2.51837715686114,2.3783905130150513
1672,TS_ts_guess_imZqHI_template_4-5_13-21.xyz,48,19,29,r0_C8FH7O3.xyz,r1_C15H13N.xyz,2.4561978865107754,2.5580046006604444
1673,TS_ts_guess_wVakSP_template_10-20_11-12.xyz,48,19,29,r0_C8FH7O3.xyz,r1_C15H13N.xyz,2.7460290265763763,2.276363004224063
1675,TS_ts_guess_STo9Qt_template_10-11_19-27.xyz,48,19,29,r0_C8FH7O3.xyz,r1_C15H13N.xyz,2.2110605843576514,2.952001382858755
1676,TS_x-oxl4_ll_ad_2-21_4-14.xyz,37,20,17,r1_C10H6N2O2.xyz,r0_BrC7ClH8.xyz,2.366150398622201,2.080488262812362
1677,TS_ua-zdp_ll_ad_2-21_4-14.xyz,37,20,17,r1_C10H6N2O2.xyz,r0_BrC7ClH8.xyz,2.42703185049146,2.0585793497701275
1678,TS_LCEp5M_hl_ad_4-12_10-11.xyz,55,20,35,r0_C5H9N3O3.xyz,r1_C13H20O2.xyz,2.5546187382269,2.4153970550822486
1680,TS_ts_guess_9bzdkO_template_11-18_12-13.xyz,52,28,24,r1_C10FH15O2.xyz,r0_C11H10N2O.xyz,2.344333618515078,2.409556231943965
1681,TS_RQYdeC_hl_ad_11-23_12-13.xyz,52,28,24,r1_C10FH15O2.xyz,r0_C11H10N2O.xyz,2.4736253742432384,2.835787494665283
1682,TS_ts_guess_UtRt66_template_4-21_10-13.xyz,46,23,23,r1_C9H10O4.xyz,r0_C9H9NO4.xyz,2.3675152282086804,2.6576117503126753
1684,TS_ts_guess_it77_S_template_4-20_10-13.xyz,46,23,23,r1_C9H10O4.xyz,r0_C9H9NO4.xyz,2.5448462254721798,2.8145075944114986
1686,TS_ts_guess_RILebt_template_4-21_8-11.xyz,41,18,23,r0_C5H7N3O3.xyz,r1_C9F6H8.xyz,1.9267861730352955,2.572233823702659
1687,TS_ts_guess_SYWoeP_template_11-21_12-13.xyz,50,24,26,r1_C10F2H11N.xyz,r0_C13H11NO.xyz,2.5307879291042936,2.7358924646630394
1688,TS_ts_guess_6US5CE_template_11-21_12-13.xyz,50,24,26,r1_C10F2H11N.xyz,r0_C13H11NO.xyz,2.4515970355872105,2.5229449319000206
1689,TS_ts_guess_QgIsnI_template_15-26_16-17.xyz,53,34,19,r0_C12FH17N2O2.xyz,r1_C7H9N3.xyz,1.9604711173847984,2.489978126389868
1690,TS_ts_guess_FwM7qO_template_15-20_16-17.xyz,53,34,19,r0_C12FH17N2O2.xyz,r1_C7H9N3.xyz,2.265862809748198,2.0538837767020803
1692,TS_ts_guess_jwtHq1_template_3-24_9-12.xyz,50,22,28,r1_C8H10N2O2.xyz,r0_C14H12O2.xyz,2.7773135693507855,2.166355198161188
1693,TS_ts_guess_CQNIiQ_template_14-15_20-27.xyz,50,28,22,r0_C14H12O2.xyz,r1_C8H10N2O2.xyz,2.3725918287181216,2.4344598103686166
1694,TS_ts_guess_vMIawh_template_14-21_15-16.xyz,50,28,22,r0_C14H12O2.xyz,r1_C8H10N2O2.xyz,2.4207374780632454,2.384568059796155
1695,TS_ts_guess_UnlAFf_template_3-21_5-18.xyz,47,32,15,r0_C16H14O2.xyz,r1_BrC5H9.xyz,2.2420876101526455,2.6763522870690997
1696,TS_ts_guess__Snes2_template_3-21_5-18.xyz,47,32,15,r0_C16H14O2.xyz,r1_BrC5H9.xyz,2.2452452796075533,2.6610807216617838
1697,TS_cNqQCQ_ll_ad_4-5_10-17.xyz,52,31,21,r1_C11H16N2O2.xyz,r0_C8H9NO3.xyz,1.9855583894965163,3.055889148987574
1698,TS_ts_guess_4tFPCJ_template_4-23_10-14.xyz,49,26,23,r1_C8H12N2O4.xyz,r0_C10H10O3.xyz,2.7241638721266384,2.1180732269447153
1699,TS_ts_guess_dHG2sJ_template_4-8_20-21.xyz,49,26,23,r1_C8H12N2O4.xyz,r0_C10H10O3.xyz,2.559242819741808,2.2241094227353115
1700,TS_ts_guess_TjOCqB_template_4-8_6-7.xyz,43,12,31,r1_C3H5NO3.xyz,r0_C13F3H11N2O2.xyz,2.2250044805348144,2.1206080587887994
1701,TS_ts_guess_aYmIUR_template_4-8_6-7.xyz,43,12,31,r1_C3H5NO3.xyz,r0_C13F3H11N2O2.xyz,2.3243848783925607,2.0526030828438313
1702,TS_lkDVjU_ll_ad_4-22_10-17.xyz,45,29,16,r1_C11H12N2O4.xyz,r0_C6F2H6O2.xyz,2.032336128375422,2.120648918609584
1703,TS_ts_guess_gKp9tX_template_4-26_9-16.xyz,48,29,19,r0_C10H13NO5.xyz,r1_C8H8O3.xyz,2.5697949986137028,2.6714445434258973
1704,TS_ts_guess_W_kaoe_template_4-26_9-16.xyz,48,29,19,r0_C10H13NO5.xyz,r1_C8H8O3.xyz,2.4619391714662653,2.740792983754884
1706,TS_ts_guess_x7CjeN_template_4-22_9-16.xyz,48,29,19,r0_C10H13NO5.xyz,r1_C8H8O3.xyz,2.834393832426962,2.5994840385930438
1707,TS_ts_guess_2WyT8R_template_4-20_11-14.xyz,42,24,18,r1_C8H10N2O4.xyz,r0_C6F6H6.xyz,2.4548671810507385,2.1364299871748664
1708,TS_ts_guess_52TJ0__template_4-21_7-14.xyz,45,25,20,r1_C7H11N5O2.xyz,r0_C8ClH8NO2.xyz,2.129302049334476,2.4693774490547207
1710,TS_ts_guess_wmuqGf_template_10-19_11-12.xyz,45,20,25,r0_C8ClH8NO2.xyz,r1_C7H11N5O2.xyz,2.659387499801411,2.361475801802763
1711,TS_ts_guess__FWeDf_template_4-24_7-14.xyz,45,25,20,r1_C7H11N5O2.xyz,r0_C8ClH8NO2.xyz,2.0757718769171145,2.6804242647760073
1715,TS_ts_guess_Rszzns_template_4-25_6-13.xyz,48,24,24,r0_C8H11NO4.xyz,r1_C13H9NO.xyz,2.3733716379867693,2.804592951374584
1717,TS_ts_guess_Ao5bX6_template_4-20_10-11.xyz,52,24,28,r0_C9H13NO.xyz,r1_C10H12N2O4.xyz,2.5048257547781643,2.284462851459835
1718,TS_ts_guess_NuiQlD_template_4-23_8-11.xyz,42,16,26,r0_C6H5N3O2.xyz,r1_C13F3H9O.xyz,2.485954829416657,2.2831472395358126
1719,TS_ts_guess_0XRgK8_template_4-27_8-11.xyz,42,16,26,r0_C6H5N3O2.xyz,r1_C13F3H9O.xyz,2.5128009817333328,2.3246486344607007
1720,TS_ts_guess_2UusPI_template_4-21_8-11.xyz,42,16,26,r0_C6H5N3O2.xyz,r1_C13F3H9O.xyz,2.575045673090091,2.2870228685782745
1721,TS_ts_guess__mJv6P_template_4-27_8-11.xyz,42,16,26,r0_C6H5N3O2.xyz,r1_C13F3H9O.xyz,2.3635619498756535,2.4195681720092126
1722,TS_H7WHzL_ll_ad_3-23_8-17.xyz,44,28,16,r0_C13H11N3O.xyz,r1_C7F3H5O.xyz,2.4317047191425196,2.270549394485837
1723,TS_ts_guess_hZgn-b_template_3-6_12-17.xyz,44,28,16,r0_C13H11N3O.xyz,r1_C7F3H5O.xyz,2.293555180282349,2.4649056493910675
1724,TS_ts_guess_EJWAAt_template_3-6_16-17.xyz,44,28,16,r0_C13H11N3O.xyz,r1_C7F3H5O.xyz,2.3588240208629387,2.370951826482352
1725,TS_ts_guess_DNSSPJ_template_3-6_16-17.xyz,44,28,16,r0_C13H11N3O.xyz,r1_C7F3H5O.xyz,2.3692757959342767,2.364519398841972
1726,TS_ts_guess_KklFT__template_4-22_7-14.xyz,45,24,21,r0_C7H10N4O3.xyz,r1_C9F3H8N.xyz,2.0624852875596473,2.5087305555399926
1727,TS_ts_guess_YRoT80_template_4-24_7-14.xyz,45,24,21,r0_C7H10N4O3.xyz,r1_C9F3H8N.xyz,2.0513962467792517,2.4274882937925777
1728,TS_ts_guess_ANa1v7_template_4-21_9-16.xyz,47,29,18,r0_C10H13NO5.xyz,r1_C5ClH9O3.xyz,1.998748899937158,3.0630442901629746
1729,TS_ts_guess_dbQDZE_template_4-20_9-16.xyz,47,29,18,r0_C10H13NO5.xyz,r1_C5ClH9O3.xyz,3.1353717675739823,2.0045634144371687
1730,TS_ts_guess_ujfZR__template_4-25_13-19.xyz,54,37,17,r0_C14H18N2O3.xyz,r1_C7FH9.xyz,2.5294724351729942,2.4151816818409335
1731,TS_ts_guess_LWIxwE_template_4-11_17-19.xyz,54,37,17,r0_C14H18N2O3.xyz,r1_C7FH9.xyz,2.4401610086836487,2.614201349131317
1732,TS_ts_guess_yTqHFG_template_4-26_6-15.xyz,42,23,19,r0_C11H8N2O2.xyz,r1_C8ClH7O3.xyz,2.099415563365195,3.1540304975538835
1733,TS_ts_guess_WLbahU_template_4-25_6-15.xyz,42,23,19,r0_C11H8N2O2.xyz,r1_C8ClH7O3.xyz,2.2938443946571443,2.8878049450404366
1734,TS_ts_guess_5ohREd_template_4-22_6-15.xyz,42,23,19,r0_C11H8N2O2.xyz,r1_C8ClH7O3.xyz,2.2899973301731165,2.682308207402721
1735,TS_ts_guess_nOo8QZ_template_4-26_6-15.xyz,42,23,19,r0_C11H8N2O2.xyz,r1_C8ClH7O3.xyz,2.105830902280618,3.109425073980719
1736,TS_ts_guess_uVFUT4_template_4-12_7-11.xyz,48,23,25,r1_C7H12N2O2.xyz,r0_BrC10H13O.xyz,2.3782745037106205,2.4677376122472987
1737,TS_ts_guess_eRRXhU_template_4-12_7-11.xyz,48,23,25,r1_C7H12N2O2.xyz,r0_BrC10H13O.xyz,2.548382742878314,2.33490041301551
1738,TS_ts_guess_kZP0hG_template_3-25_8-13.xyz,47,20,27,r0_C8H7N3O2.xyz,r1_C13ClH13.xyz,2.1965037579981512,2.402034403188264
1739,TS_ts_guess_p62ojn_template_3-20_8-13.xyz,47,20,27,r0_C8H7N3O2.xyz,r1_C13ClH13.xyz,2.3955843157568055,2.2111139874054437
1740,TS_b3rzmX_ll_ad_3-18_5-8.xyz,53,17,36,r1_C6H9NO.xyz,r0_C18H16O2.xyz,2.1593907280990163,3.1353230283497107
1743,TS_ts_guess_BcU29B_template_4-11_9-10.xyz,41,16,25,r1_C5H6N2O3.xyz,r0_BrC11H11N2.xyz,2.3338969779105505,2.08492770064096
1744,TS_ts_guess_pOirB5_template_4-11_9-10.xyz,41,16,25,r1_C5H6N2O3.xyz,r0_BrC11H11N2.xyz,2.4204765089956974,2.0176458560163626
1745,TS_ts_guess_u_uzTj_template_4-25_7-13.xyz,52,24,28,r0_C8H11N3O2.xyz,r1_C14H13N.xyz,2.0407568460745145,2.6531606718779774
1746,TS_ts_guess_BFq_KL_template_4-21_7-13.xyz,52,24,28,r0_C8H11N3O2.xyz,r1_C14H13N.xyz,2.0438682546827716,2.464037685040551
1748,TS_ts_guess_TKgGJR_template_4-24_11-18.xyz,53,35,18,r0_C11H17N3O4.xyz,r1_C8H9N.xyz,2.610948384208313,2.2164293169194456
1749,TS_ts_guess_tf7UOO_template_4-17_7-8.xyz,42,16,26,r0_C5H8N2O.xyz,r1_C8F6H8N2O2.xyz,3.11500100272857,2.165281391459318
1750,TS_PUepsL_hl_ad_4-21_9-13.xyz,51,23,28,r0_C8H10N2O3.xyz,r1_C14H13N.xyz,2.665581703324811,2.127973151287393
1751,TS_ts_guess_mcVM8H_template_4-25_9-13.xyz,51,23,28,r0_C8H10N2O3.xyz,r1_C14H13N.xyz,2.658390053716723,2.1066608040688464
1752,TS_ts_guess_KyFCTZ_template_4-23_6-16.xyz,49,26,23,r1_C11H10N2O3.xyz,r0_C9H11NO2.xyz,2.1270030005855656,2.392586391104823
1753,TS_ts_guess_d7rIF7_template_10-18_11-12.xyz,49,23,26,r0_C9H11NO2.xyz,r1_C11H10N2O3.xyz,2.4849087918472987,2.154123622473882
1754,TS_ts_guess_SQYNvQ_template_4-26_6-16.xyz,49,26,23,r1_C11H10N2O3.xyz,r0_C9H11NO2.xyz,2.133205721912446,2.5657343172082334
1755,TS_ts_guess_6StjlO_template_10-20_11-12.xyz,49,23,26,r0_C9H11NO2.xyz,r1_C11H10N2O3.xyz,2.151304230344932,2.499521377084021
1756,TS_ts_guess_yadpdo_template_12-22_13-14.xyz,46,26,20,r0_C10F2H12O2.xyz,r1_C10H6N2O2.xyz,2.152094553522219,2.5484710861612694
1757,TS_81BzjJ_ll_ad_12-18_13-14.xyz,46,26,20,r0_C10F2H12O2.xyz,r1_C10H6N2O2.xyz,2.5641771573157732,2.2770349706800728
1758,TS_ts_guess_C_ISfz_template_4-22_10-15.xyz,47,26,21,r1_C10F3H11O2.xyz,r0_C8H9NO3.xyz,2.475076928360006,2.5097214346815466
1759,TS_ts_guess_77kMex_template_4-21_10-15.xyz,47,26,21,r1_C10F3H11O2.xyz,r0_C8H9NO3.xyz,2.5164594740428465,2.568597346471416
1760,TS_ts_guess_DcIe6Y_template_4-22_8-17.xyz,49,30,19,r0_C9H13N5O3.xyz,r1_C6H9NO3.xyz,2.478771402166807,2.1609052608571253
1761,TS_ts_guess_TGu0dr_template_4-22_8-17.xyz,49,30,19,r0_C9H13N5O3.xyz,r1_C6H9NO3.xyz,2.44507291674502,2.143684720871985
1762,TS_ts_guess_9pzqN6_template_4-14_6-13.xyz,47,21,26,r0_C7H8N2O4.xyz,r1_C10ClH13O2.xyz,2.457582799663116,2.631164321797481
1763,TS_ts_guess_PecJMD_template_4-14_6-13.xyz,47,21,26,r0_C7H8N2O4.xyz,r1_C10ClH13O2.xyz,2.4688809898210975,2.810612870282921
1764,TS_ts_guess_LTupz9_template_3-23_5-14.xyz,45,24,21,r1_C11H10N2O.xyz,r0_C9F3H7O2.xyz,2.2513766515845366,2.8229758101691202
1765,TS_ts_guess_IcJkjV_template_3-24_5-14.xyz,45,24,21,r1_C11H10N2O.xyz,r0_C9F3H7O2.xyz,2.2844728924414928,2.4186275481975312
1766,TS_ts_guess_EjKjtx_template_12-13_18-27.xyz,45,21,24,r0_C9F3H7O2.xyz,r1_C11H10N2O.xyz,2.3077419858814374,2.564285837674888
1767,TS_ts_guess_WDb0Je_template_12-19_13-14.xyz,45,21,24,r0_C9F3H7O2.xyz,r1_C11H10N2O.xyz,2.557817031650231,2.2491289742698175
1768,TS_ts_guess_6VfkjP_template_4-5_6-7.xyz,49,21,28,r1_C6H10N2O3.xyz,r0_C13H11N3O.xyz,2.2627992901271643,2.420685522243647
