rxn_id,fold,scaffold
1468,2,COC(=O)C1=C(C(F)(F)F)C2C=CC1O2.C[C-](C)[N+]#Cc1ccccc1
1469,2,COC(=O)C1=C(C(F)(F)F)C2C=CC1O2.C[C-](C)[N+]#Cc1ccccc1
1470,4,CC(=O)C1(C(C)=O)C#CC(F)(C#N)CCCC1.CC(=O)N=[N+](C)[N-]C#N
1471,4,CC(=O)C1(C(C)=O)C#CC(F)(C#N)CCCC1.CC(=O)N=[N+](C)[N-]C#N
1472,0,COC(=O)C1=C(C)C2CCC1C2.Cc1oc(=O)[c-](-c2ccccc2)[n+]1C
1473,0,COC(=O)C1=C(C)C2CCC1C2.Cc1oc(=O)[c-](-c2ccccc2)[n+]1C
1474,1,CC(=O)C#CBr.CC(=O)[C-]([NH+]=C(C#N)c1ccccc1)C(C)=O
1475,1,CC(=O)C#CBr.CC(=O)[C-]([NH+]=C(C#N)c1ccccc1)C(C)=O
1476,1,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)[N-][O+]=Nc1ccccc1
1477,1,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)[N-][O+]=Nc1ccccc1
1478,1,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)[N-][O+]=Nc1ccccc1
1479,1,COC(=O)C1=C(Cl)C2C=CC1O2.COC(=O)[N-][O+]=Nc1ccccc1
1480,4,CC(=O)/C(Cl)=C(/Cl)C(C)=O.CC(=O)C(C#N)=[O+][CH-]c1ccccc1
1481,3,CNC(=O)[N-][O+]=NC(=O)OC.ClC1=C(c2ccccc2)C2C=CC1O2
1482,3,CNC(=O)[N-][O+]=NC(=O)OC.ClC1=C(c2ccccc2)C2C=CC1O2
1484,3,CNC(=O)[N-][O+]=NC(=O)OC.ClC1=C(c2ccccc2)C2C=CC1O2
1487,0,CC(=O)C1C#CC(C)(C)CCCC1.CNC(=O)C#[N+][N-]c1ccccc1
1490,2,CC(=O)[CH-][O+]=C(C#N)C#N.CNC(=O)C1=C(c2ccccc2)C2C=CC1O2
1491,2,CC(=O)[CH-][O+]=C(C#N)C#N.CNC(=O)C1=C(c2ccccc2)C2C=CC1O2
1492,3,CNC(=O)C1=C(F)C2CCC1C2.CNC(=O)C=[N+](C)[C-](C)C(=O)OC
1493,3,CNC(=O)C1=C(F)C2CCC1C2.CNC(=O)C=[N+](C)[C-](C)C(=O)OC
1494,4,BrC#Cc1ccccc1.CNC(=O)[C-](C#N)[N+]#Cc1ccccc1
1495,4,BrC#Cc1ccccc1.CNC(=O)[C-](C#N)[N+]#Cc1ccccc1
1496,0,CC(=O)[C-](C)[O+]=C(C#N)C#N.FC(F)(F)C1=C(C(F)(F)F)C2C=CC1O2
1497,0,CC(=O)[C-](C)[O+]=C(C#N)C#N.FC(F)(F)C1=C(C(F)(F)F)C2C=CC1O2
1498,2,COC(=O)C1=C(Cl)C2C=CC1O2.N#Cc1[nH+][c-](-c2ccccc2)c(=O)o1
1499,2,COC(=O)C1=C(Cl)C2C=CC1O2.N#Cc1[nH+][c-](-c2ccccc2)c(=O)o1
1500,2,COC(=O)C1=C(Cl)C2C=CC1O2.N#Cc1[nH+][c-](-c2ccccc2)c(=O)o1
1501,2,COC(=O)C1=C(Cl)C2C=CC1O2.N#Cc1[nH+][c-](-c2ccccc2)c(=O)o1
1504,3,CNC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[c-]1c(=O)oc(C)[n+]1C
1505,3,CNC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[c-]1c(=O)oc(C)[n+]1C
1506,3,CNC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[c-]1c(=O)oc(C)[n+]1C
1507,3,CNC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)[c-]1c(=O)oc(C)[n+]1C
1508,1,CC1=C(Br)C2CCC1C2.COC(=O)[CH-][NH+]=C(C(C)=O)C(C)=O
1509,1,CC1=C(Br)C2CCC1C2.COC(=O)[CH-][NH+]=C(C(C)=O)C(C)=O
1510,2,N#CC1(Cl)C#CCCCCC1.[O-][NH+]=C(c1ccccc1)c1ccccc1
1511,2,N#CC1(Cl)C#CCCCCC1.[O-][NH+]=C(c1ccccc1)c1ccccc1
1512,4,CNC(=O)C1=C(OC)C2C=CC1O2.COC(=O)C(C#N)=[N+](C)[N-]C(C)=O
1513,4,CNC(=O)C1=C(OC)C2C=CC1O2.COC(=O)C(C#N)=[N+](C)[N-]C(C)=O
1514,4,CNC(=O)C1=C(OC)C2C=CC1O2.COC(=O)C(C#N)=[N+](C)[N-]C(C)=O
1515,4,CNC(=O)C1=C(OC)C2C=CC1O2.COC(=O)C(C#N)=[N+](C)[N-]C(C)=O
1516,0,CNC(=O)C1=C(F)C2C=CC1O2.COC(=O)c1[nH+][c-](C(=O)OC)c(=O)o1
1517,0,CNC(=O)C1=C(F)C2C=CC1O2.COC(=O)c1[nH+][c-](C(=O)OC)c(=O)o1
1518,0,CNC(=O)C1=C(F)C2C=CC1O2.COC(=O)c1[nH+][c-](C(=O)OC)c(=O)o1
1519,0,CNC(=O)C1=C(F)C2C=CC1O2.COC(=O)c1[nH+][c-](C(=O)OC)c(=O)o1
1520,4,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CC=[N+](C)[C-](C)c1ccccc1
1521,4,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CC=[N+](C)[C-](C)c1ccccc1
1523,4,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CC=[N+](C)[C-](C)c1ccccc1
1524,1,BrC1=C(c2ccccc2)C2CCC1C2.COC(=O)[N-][NH+]=NC#N
1526,3,COC(=O)[C-](C#N)[NH+]=C(C#N)C#N.ClC1=C(Br)C2CCC1C2
1527,3,COC(=O)[C-](C#N)[NH+]=C(C#N)C#N.ClC1=C(Br)C2CCC1C2
1528,4,CC(=O)C1(C)C#CC(Cl)(Cl)CCCC1.CC=[NH+][C-](C)C(=O)OC
1529,4,CC(=O)C1(C)C#CC(Cl)(Cl)CCCC1.CC=[NH+][C-](C)C(=O)OC
1530,0,C#[N+][C-](c1ccccc1)c1ccccc1.COC(=O)C1=C(C)C2CCC1C2
1531,0,C#[N+][C-](c1ccccc1)c1ccccc1.COC(=O)C1=C(C)C2CCC1C2
1534,1,CC(=O)C1(Cl)C#CC(C)(C)CCCC1.CC(=O)[c-]1[o+]c(C#N)oc1=O
1535,1,CC(=O)C1(Cl)C#CC(C)(C)CCCC1.CC(=O)[c-]1[o+]c(C#N)oc1=O
1536,2,CC(=O)[CH-][N+](C)=C(C(C)=O)c1ccccc1.N#CC1=C(C#N)C2CCC1C2
1537,3,C(#[N+][C-](c1ccccc1)c1ccccc1)c1ccccc1.C1=CC2C=CC1O2
1538,2,CC(=O)C#CC#N.CNC(=O)C(C#N)=[N+](C)[C-](C(=O)OC)c1ccccc1
1539,2,CC(=O)C#CC#N.CNC(=O)C(C#N)=[N+](C)[C-](C(=O)OC)c1ccccc1
1540,3,CNC(=O)C(C#N)=[N+](C)[CH-]C#N.CNC(=O)C=C(C(=O)NC)C(=O)NC
1541,3,CNC(=O)C(C#N)=[N+](C)[CH-]C#N.CNC(=O)C=C(C(=O)NC)C(=O)NC
1542,1,CC(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1.N#CC1=CC2C=CC1O2
1543,1,CC(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1.N#CC1=CC2C=CC1O2
1544,1,CC(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1.N#CC1=CC2C=CC1O2
1545,1,CC(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1.N#CC1=CC2C=CC1O2
1546,4,CNC(=O)C1(F)C#CC(C(C)=O)(C(C)=O)CCCC1.Cc1[nH+][n-]c(=O)o1
1547,4,CNC(=O)C1(F)C#CC(C(C)=O)(C(C)=O)CCCC1.Cc1[nH+][n-]c(=O)o1
1549,0,COC1=C(Br)C2C=CC1O2.[CH2-][O+]=C(C(=O)NC)c1ccccc1
1550,0,COC1=C(Br)C2C=CC1O2.[CH2-][O+]=C(C(=O)NC)c1ccccc1
1551,0,COC1=C(Br)C2C=CC1O2.[CH2-][O+]=C(C(=O)NC)c1ccccc1
1552,0,CC(C)=[NH+][C-](c1ccccc1)c1ccccc1.CNC(=O)C#CC(=O)OC
1553,0,CC(C)=[NH+][C-](c1ccccc1)c1ccccc1.CNC(=O)C#CC(=O)OC
1554,1,CNC(=O)C1=C(C(=O)OC)C2CCC1C2.COC(=O)[C-](C)[N+]#CC(C)=O
1555,1,CNC(=O)C1=C(C(=O)OC)C2CCC1C2.COC(=O)[C-](C)[N+]#CC(C)=O
1556,2,COC(=O)[N-][N+](C)=C(C#N)c1ccccc1.N#CC1=C(Cl)C2CCC1C2
1557,2,COC(=O)[N-][N+](C)=C(C#N)c1ccccc1.N#CC1=C(Cl)C2CCC1C2
1558,4,CC(=O)/C(Br)=C(\Br)C(C)=O.CNC(=O)C=[NH+][CH-]C#N
1559,0,CNC(=O)C(C#N)=[NH+][C-](C(=O)NC)C(=O)OC.FC1=C(F)C2CCC1C2
1560,3,CNC(=O)C=[NH+][CH-]c1ccccc1.FC1=C(c2ccccc2)C2CCC1C2
1561,3,CNC(=O)C=[NH+][CH-]c1ccccc1.FC1=C(c2ccccc2)C2CCC1C2
1562,4,CC(=O)C1=C(Cl)C2CCC1C2.CNC(=O)[C-](C(=O)NC)[N+](C)=CC#N
1563,4,CC(=O)C1=C(Cl)C2CCC1C2.CNC(=O)[C-](C(=O)NC)[N+](C)=CC#N
1564,2,CNC(=O)C=[NH+][C-](C)C#N.COC(=O)C1=C(c2ccccc2)C2C=CC1O2
1565,2,CNC(=O)C=[NH+][C-](C)C#N.COC(=O)C1=C(c2ccccc2)C2C=CC1O2
1566,2,CNC(=O)C=[NH+][C-](C)C#N.COC(=O)C1=C(c2ccccc2)C2C=CC1O2
1567,2,CNC(=O)C=[NH+][C-](C)C#N.COC(=O)C1=C(c2ccccc2)C2C=CC1O2
1568,0,CC(=O)C1=C(Cl)C2CCC1C2.C[n+]1c(C#N)oc(=O)[c-]1-c1ccccc1
1569,0,CC(=O)C1=C(Cl)C2CCC1C2.C[n+]1c(C#N)oc(=O)[c-]1-c1ccccc1
1570,1,CC(=O)C#[N+][CH-]C(C)=O.COC(OC)=C(c1ccccc1)c1ccccc1
1571,1,CC(=O)C#[N+][CH-]C(C)=O.COC(OC)=C(c1ccccc1)c1ccccc1
1572,3,CNC(=O)C1=C(C(F)(F)F)C2C=CC1O2.COC(=O)C(C)=[N+](C)[CH-]C#N
1573,3,CNC(=O)C1=C(C(F)(F)F)C2C=CC1O2.COC(=O)C(C)=[N+](C)[CH-]C#N
1574,3,CNC(=O)C1=C(C(F)(F)F)C2C=CC1O2.COC(=O)C(C)=[N+](C)[CH-]C#N
1575,3,CNC(=O)C1=C(C(F)(F)F)C2C=CC1O2.COC(=O)C(C)=[N+](C)[CH-]C#N
1576,2,CC1=C(Br)C2CCC1C2.CNC(=O)C(C)=[N+](C)[CH-]C(=O)OC
1577,2,CC1=C(Br)C2CCC1C2.CNC(=O)C(C)=[N+](C)[CH-]C(=O)OC
1578,3,BrC#Cc1ccccc1.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
1579,3,BrC#Cc1ccccc1.CC(=O)[C-]([N+]#Cc1ccccc1)C(C)=O
1580,4,CC(=O)C1(C(F)(F)F)C#CC(C)(C)CCCC1.COC(=O)[N-][N+]#CC#N
1581,4,CC(=O)C1(C(F)(F)F)C#CC(C)(C)CCCC1.COC(=O)[N-][N+]#CC#N
1582,0,CC(=O)C1=C(Br)C2CCC1C2.COC(=O)[c-]1[o+]c(C#N)oc1=O
1583,0,CC(=O)C1=C(Br)C2CCC1C2.COC(=O)[c-]1[o+]c(C#N)oc1=O
1584,1,CC(=O)C1=C(C)C2CCC1C2.C[N+](=Nc1ccccc1)[N-]c1ccccc1
1585,4,CC(=O)C1=C(F)C2C=CC1O2.CNC(=O)[N-][NH+]=C(C(=O)NC)C(=O)NC
1586,4,CC(=O)C1=C(F)C2C=CC1O2.CNC(=O)[N-][NH+]=C(C(=O)NC)C(=O)NC
1587,4,CC(=O)C1=C(F)C2C=CC1O2.CNC(=O)[N-][NH+]=C(C(=O)NC)C(=O)NC
1588,4,CC(=O)C1=C(F)C2C=CC1O2.CNC(=O)[N-][NH+]=C(C(=O)NC)C(=O)NC
1589,1,C#[N+][C-](C(C)=O)C(=O)NC.CNC(=O)C1C#CC(Cl)(Cl)CCCC1
1590,1,C#[N+][C-](C(C)=O)C(=O)NC.CNC(=O)C1C#CC(Cl)(Cl)CCCC1
1591,2,COC(=O)C(=[NH+][CH-]C(C)=O)C(=O)OC.COC(=O)C1=C(C)C2CCC1C2
1592,2,COC(=O)C(=[NH+][CH-]C(C)=O)C(=O)OC.COC(=O)C1=C(C)C2CCC1C2
1597,2,CC(=O)C(=[O+][N-]C#N)C(C)=O.CC1(C)C#CC(c2ccccc2)CCCC1
1600,3,CNC(=O)[C-]([O+]=C(C)C#N)C(C)=O.COC1(F)C#CC(F)(F)CCCC1
1601,3,CNC(=O)[C-]([NH+]=CC(C)=O)C(C)=O.COC(=O)C1=C(OC)C2CCC1C2
1602,3,CNC(=O)[C-]([NH+]=CC(C)=O)C(C)=O.COC(=O)C1=C(OC)C2CCC1C2
1603,4,CC(=O)C(C)=[NH+][C-](C(C)=O)C(C)=O.CNC(=O)C1=C(OC)C2CCC1C2
1604,4,CC(=O)C(C)=[NH+][C-](C(C)=O)C(C)=O.CNC(=O)C1=C(OC)C2CCC1C2
1605,0,CC1=C(C#N)C2C=CC1O2.CNC(=O)C(C#N)=[NH+][C-](C(=O)NC)C(=O)NC
1606,0,CC1=C(C#N)C2C=CC1O2.CNC(=O)C(C#N)=[NH+][C-](C(=O)NC)C(=O)NC
1607,0,CC1=C(C#N)C2C=CC1O2.CNC(=O)C(C#N)=[NH+][C-](C(=O)NC)C(=O)NC
1608,0,CC1=C(C#N)C2C=CC1O2.CNC(=O)C(C#N)=[NH+][C-](C(=O)NC)C(=O)NC
1609,4,CC(=O)C(C(C)=O)=C(C(C)=O)c1ccccc1.CNC(=O)[C-](C)[NH+]=CC#N
1611,1,COC(=O)C#[N+][C-](C(=O)OC)c1ccccc1.COC1=C(C)C2C=CC1O2
1612,1,COC(=O)C#[N+][C-](C(=O)OC)c1ccccc1.COC1=C(C)C2C=CC1O2
1613,1,COC(=O)C#[N+][C-](C(=O)OC)c1ccccc1.COC1=C(C)C2C=CC1O2
1614,1,COC(=O)C#[N+][C-](C(=O)OC)c1ccccc1.COC1=C(C)C2C=CC1O2
1615,0,CNC(=O)C=[O+][C-](C#N)C(=O)NC.ClC1=C(Br)C2C=CC1O2
1617,0,CNC(=O)C=[O+][C-](C#N)C(=O)NC.ClC1=C(Br)C2C=CC1O2
1619,1,CC1(C)C#CC(C#N)(C#N)CCCC1.COC(=O)[C-](C)[NH+]=C(C#N)C(C)=O
1620,1,CC1(C)C#CC(C#N)(C#N)CCCC1.COC(=O)[C-](C)[NH+]=C(C#N)C(C)=O
1623,2,CNC(=O)[N-][N+]#Cc1ccccc1.COC(=O)C1=C(C(C)=O)C2CCC1C2
1624,2,CNC(=O)[N-][N+]#Cc1ccccc1.COC(=O)C1=C(C(C)=O)C2CCC1C2
1625,0,C#CC(=O)OC.CNC(=O)C(C(=O)OC)=[N+](C)[C-](C(=O)NC)C(=O)OC
1627,3,CC1(C)C#CC(c2ccccc2)CCCC1.C[C-](C)[NH+]=Cc1ccccc1
1628,3,CC1(C)C#CC(c2ccccc2)CCCC1.C[C-](C)[NH+]=Cc1ccccc1
1629,4,CC(C)=C(c1ccccc1)c1ccccc1.CNC(=O)[N-][N+](C)=NC(C)=O
1630,4,CC(C)=C(c1ccccc1)c1ccccc1.CNC(=O)[N-][N+](C)=NC(C)=O
1631,0,CNC(=O)C1(C(F)(F)F)C#CCCCCC1.N#C[C-]([N+]#N)c1ccccc1
1632,0,CNC(=O)C1(C(F)(F)F)C#CCCCCC1.N#C[C-]([N+]#N)c1ccccc1
1634,1,CC(=O)C1=C(Br)C2C=CC1O2.CNC(=O)C#[N+][C-](C)C(=O)OC
1635,1,CC(=O)C1=C(Br)C2C=CC1O2.CNC(=O)C#[N+][C-](C)C(=O)OC
1636,1,CC(=O)C1=C(Br)C2C=CC1O2.CNC(=O)C#[N+][C-](C)C(=O)OC
1637,1,COC(=O)C(C)=[N+](C)[C-](C#N)C#N.ClC1=C(Br)C2CCC1C2
1638,1,COC(=O)C(C)=[N+](C)[C-](C#N)C#N.ClC1=C(Br)C2CCC1C2
1639,1,COC(=O)C(=[NH+][N-]C#N)C(C)=O.N#CC1(C#N)C#CC(C#N)(C#N)CCCC1
1640,2,CNC(=O)[C-](C#N)[N+](C)=C(C)c1ccccc1.FC1=C(Cl)C2CCC1C2
1641,2,CNC(=O)[C-](C#N)[N+](C)=C(C)c1ccccc1.FC1=C(Cl)C2CCC1C2
1642,2,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CNC(=O)[c-]1c(=O)oc(C#N)[n+]1C
1643,2,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CNC(=O)[c-]1c(=O)oc(C#N)[n+]1C
1644,2,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CNC(=O)[c-]1c(=O)oc(C#N)[n+]1C
1645,2,CC(=O)C1=C(C(F)(F)F)C2C=CC1O2.CNC(=O)[c-]1c(=O)oc(C#N)[n+]1C
1646,3,CNC(=O)C1(C(C)=O)C#CC(C#N)(C#N)CCCC1.CNC(=O)N=[N+](C)[O-]
1647,3,CNC(=O)C1(C(C)=O)C#CC(C#N)(C#N)CCCC1.CNC(=O)N=[N+](C)[O-]
1648,4,CNC(=O)C1=C(Br)C2CCC1C2.COC(=O)[C-](C#N)[O+]=C(C)C
1649,4,CNC(=O)C1=C(Br)C2CCC1C2.COC(=O)[C-](C#N)[O+]=C(C)C
1650,2,C[C-]([N+]#CC#N)c1ccccc1.FC(F)(F)C1=C(C(F)(F)F)C2CCC1C2
1651,0,COC(=O)[N-][NH+]=C(C)c1ccccc1.N#CC1=C(C(F)(F)F)C2CCC1C2
1652,0,COC(=O)[N-][NH+]=C(C)c1ccccc1.N#CC1=C(C(F)(F)F)C2CCC1C2
1653,3,CNC(=O)C(C#N)=[N+](C)[C-](C)c1ccccc1.N#CC1=C(C#N)C2CCC1C2
1654,1,CC1(C#N)C#CCCCCC1.CNC(=O)[C-]([O+]=C(C#N)C(C)=O)C(=O)NC
1655,1,CC1(C#N)C#CCCCCC1.CNC(=O)[C-]([O+]=C(C#N)C(C)=O)C(=O)NC
1656,2,CC(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1.FC1=C(F)C2C=CC1O2
1657,2,CC(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1.FC1=C(F)C2C=CC1O2
1658,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.[CH2-][NH+]=C(C(C)=O)c1ccccc1
1659,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.[CH2-][NH+]=C(C(C)=O)c1ccccc1
1660,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.[CH2-][NH+]=C(C(C)=O)c1ccccc1
1661,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.[CH2-][NH+]=C(C(C)=O)c1ccccc1
1662,4,CNC(=O)C1=C(C(=O)OC)C2C=CC1O2.CNC(=O)[C-]([NH+]=CC#N)C(C)=O
1663,4,CNC(=O)C1=C(C(=O)OC)C2C=CC1O2.CNC(=O)[C-]([NH+]=CC#N)C(C)=O
1664,4,CNC(=O)C1=C(C(=O)OC)C2C=CC1O2.CNC(=O)[C-]([NH+]=CC#N)C(C)=O
1665,4,CNC(=O)C1=C(C(=O)OC)C2C=CC1O2.CNC(=O)[C-]([NH+]=CC#N)C(C)=O
1666,4,CC(=O)/C(=C(/C(C)=O)C(F)(F)F)C(F)(F)F.COC(=O)C=[NH+][C-](C)C#N
1667,0,CNC(=O)/C(F)=C(\F)C(=O)NC.CNC(=O)[C-]([NH+]=CC(=O)OC)C(C)=O
1668,3,CNC(=O)C#[N+][C-](c1ccccc1)c1ccccc1.COC(=O)C#CC(C)=O
1669,3,CNC(=O)C#[N+][C-](c1ccccc1)c1ccccc1.COC(=O)C#CC(C)=O
1670,4,CNC(=O)[c-]1[o+]c(C(C)=O)oc1=O.FC1(Br)C#CCCCCC1
1671,4,CNC(=O)[c-]1[o+]c(C(C)=O)oc1=O.FC1(Br)C#CCCCCC1
1672,2,COC(=O)C1=C(F)C2C=CC1O2.C[C-]([N+]#Cc1ccccc1)c1ccccc1
1673,2,COC(=O)C1=C(F)C2C=CC1O2.C[C-]([N+]#Cc1ccccc1)c1ccccc1
1675,2,COC(=O)C1=C(F)C2C=CC1O2.C[C-]([N+]#Cc1ccccc1)c1ccccc1
1676,0,ClC1=C(Br)C2CCC1C2.N#C[c-]1[nH+]c(-c2ccccc2)oc1=O
1677,0,ClC1=C(Br)C2CCC1C2.N#C[c-]1[nH+]c(-c2ccccc2)oc1=O
1678,1,CNC(=O)C(=[O+][NH-])C(=O)NC.COC(=O)C1(C)C#CC(C)(C)CCCC1
1680,1,CC(=O)C=[NH+][C-](C#N)c1ccccc1.COC1(OC)C#CC(F)CCCC1
1681,1,CC(=O)C=[NH+][C-](C#N)c1ccccc1.COC1(OC)C#CC(F)CCCC1
1682,2,CC(=O)C(C#N)=[O+][C-](C(C)=O)C(C)=O.COC(=O)C1=C(OC)C2C=CC1O2
1684,2,CC(=O)C(C#N)=[O+][C-](C(C)=O)C(C)=O.COC(=O)C1=C(OC)C2C=CC1O2
1686,2,CNC(=O)c1oc(=O)[n-][n+]1C.FC(F)(F)C1=C(C(F)(F)F)C2CCC1C2
1687,3,C(=[O+][N-]c1ccccc1)c1ccccc1.CC1(C#N)C#CC(F)(F)CCCC1
1688,3,C(=[O+][N-]c1ccccc1)c1ccccc1.CC1(C#N)C#CC(F)(F)CCCC1
1689,4,CNC(=O)C1(C(=O)NC)C#CC(F)CCCC1.C[N+](=N)[N-]c1ccccc1
1690,4,CNC(=O)C1(C(=O)NC)C#CC(F)CCCC1.C[N+](=N)[N-]c1ccccc1
1692,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.CC(=O)[C-](C(C)=O)[N+](C)=CC#N
1693,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.CC(=O)[C-](C(C)=O)[N+](C)=CC#N
1694,3,CC(=O)C1=C(c2ccccc2)C2C=CC1O2.CC(=O)[C-](C(C)=O)[N+](C)=CC#N
1695,0,CC(=O)[CH-][O+]=C(c1ccccc1)c1ccccc1.CC(C)=C(C)Br
1696,0,CC(=O)[CH-][O+]=C(c1ccccc1)c1ccccc1.CC(C)=C(C)Br
1697,3,CC(=O)C#[N+][C-](C(C)=O)C(C)=O.CNC(=O)C1=C(C(=O)NC)C2CCC1C2
1698,1,CC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)C(C(C)=O)=[N+](C)[N-]C(C)=O
1699,1,CC(=O)C1=C(C(C)=O)C2C=CC1O2.COC(=O)C(C(C)=O)=[N+](C)[N-]C(C)=O
1700,2,COC(=O)C1(C(F)(F)F)C#CC(C#N)(C#N)CCCC1.COC(=O)C=[NH+][O-]
1701,2,COC(=O)C1(C(F)(F)F)C#CC(C#N)(C#N)CCCC1.COC(=O)C=[NH+][O-]
1702,4,CC(=O)/C(F)=C(\F)C(C)=O.COC(=O)C(=[NH+][N-]c1ccccc1)C(=O)OC
1703,4,CNC(=O)C(=[O+][C-](C(C)=O)C(C)=O)C(C)=O.COC(=O)C1=CC2C=CC1O2
1704,4,CNC(=O)C(=[O+][C-](C(C)=O)C(C)=O)C(C)=O.COC(=O)C1=CC2C=CC1O2
1706,4,CNC(=O)C(=[O+][C-](C(C)=O)C(C)=O)C(C)=O.COC(=O)C1=CC2C=CC1O2
1707,0,C/C(=C(/C)C(F)(F)F)C(F)(F)F.COC(=O)C(C(=O)OC)=[N+](C)[CH-]C#N
1708,0,CNC(=O)C1=C(Cl)C2C=CC1O2.CNC(=O)[N-][N+](C)=C(C#N)C(=O)NC
1710,0,CNC(=O)C1=C(Cl)C2C=CC1O2.CNC(=O)[N-][N+](C)=C(C#N)C(=O)NC
1711,0,CNC(=O)C1=C(Cl)C2C=CC1O2.CNC(=O)[N-][N+](C)=C(C#N)C(=O)NC
1715,1,CNC(=O)C=[O+][C-](C(C)=O)C(C)=O.N#CC1=C(c2ccccc2)C2C=CC1O2
1717,2,CNC(=O)C1=CC2CCC1C2.COC(=O)C(C#N)=[N+](C)[C-](C(C)=O)C(C)=O
1718,0,COC(=O)[C-](C#N)[NH+]=CC#N.FC(F)(F)C1=C(c2ccccc2)C2C=CC1O2
1719,0,COC(=O)[C-](C#N)[NH+]=CC#N.FC(F)(F)C1=C(c2ccccc2)C2C=CC1O2
1720,0,COC(=O)[C-](C#N)[NH+]=CC#N.FC(F)(F)C1=C(c2ccccc2)C2C=CC1O2
1721,0,COC(=O)[C-](C#N)[NH+]=CC#N.FC(F)(F)C1=C(c2ccccc2)C2C=CC1O2
1722,1,CC(=O)C(C#N)=[N+](C)[C-](C#N)c1ccccc1.FC(F)(F)C1=CC2C=CC1O2
1723,1,CC(=O)C(C#N)=[N+](C)[C-](C#N)c1ccccc1.FC(F)(F)C1=CC2C=CC1O2
1724,1,CC(=O)C(C#N)=[N+](C)[C-](C#N)c1ccccc1.FC(F)(F)C1=CC2C=CC1O2
1725,1,CC(=O)C(C#N)=[N+](C)[C-](C#N)c1ccccc1.FC(F)(F)C1=CC2C=CC1O2
1726,3,CNC(=O)[N-][N+](C)=C(C#N)C(=O)OC.N#CC1=C(C(F)(F)F)C2CCC1C2
1727,3,CNC(=O)[N-][N+](C)=C(C#N)C(=O)OC.N#CC1=C(C(F)(F)F)C2CCC1C2
1728,4,COC(=O)C(=[NH+][C-](C(C)=O)C(C)=O)C(C)=O.COC(Cl)=C(OC)OC
1729,4,COC(=O)C(=[NH+][C-](C(C)=O)C(C)=O)C(C)=O.COC(Cl)=C(OC)OC
1730,0,CNC(=O)C(c1ccccc1)=[N+](C)[C-](C)C(=O)OC.FC1=CC2CCC1C2
1731,0,CNC(=O)C(c1ccccc1)=[N+](C)[C-](C)C(=O)OC.FC1=CC2CCC1C2
1732,2,COC(=O)C#[N+][C-](C#N)c1ccccc1.COC(=O)C1=C(Cl)C2C=CC1O2
1733,2,COC(=O)C#[N+][C-](C#N)c1ccccc1.COC(=O)C1=C(Cl)C2C=CC1O2
1734,2,COC(=O)C#[N+][C-](C#N)c1ccccc1.COC(=O)C1=C(Cl)C2C=CC1O2
1735,2,COC(=O)C#[N+][C-](C#N)c1ccccc1.COC(=O)C1=C(Cl)C2C=CC1O2
1736,1,CC(=O)C1(Br)C#CCCCCC1.CNC(=O)C(C)=[NH+][CH-]C(C)=O
1737,1,CC(=O)C1(Br)C#CCCCCC1.CNC(=O)C(C)=[NH+][CH-]C(C)=O
1738,2,CC(=O)[C-]([NH+]=C(C#N)C#N)C(C)=O.ClC1=C(c2ccccc2)C2CCC1C2
1739,2,CC(=O)[C-]([NH+]=C(C#N)C#N)C(C)=O.ClC1=C(c2ccccc2)C2CCC1C2
1740,3,CC(=O)/C(=C(/C(C)=O)c1ccccc1)c1ccccc1.CC(=O)C#[N+][C-](C)C
1743,3,CC1(Br)C#CC(C#N)(C#N)CCCC1.COC(=O)[C-]([N+]#N)C(C)=O
1744,3,CC1(Br)C#CC(C#N)(C#N)CCCC1.COC(=O)[C-]([N+]#N)C(C)=O
1745,4,CNC(=O)C=[N+](C)[C-](C#N)C(C)=O.N#CC1=C(c2ccccc2)C2CCC1C2
